bits,block_size,codebook,cosine,element_format,int_gemm_friendly,layer,levels,method,mxfp4_group_size,qmax,quantizer_type,relative_mse,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,sqnr_db,weight_finite_ratio,weight_inf_count,weight_kurtosis,weight_max_mean_ratio,weight_mean,weight_nan_count,weight_numel,weight_outlier_ratio_3sigma,weight_std
3,128,gaussian_lloyd_max_standard_normal,0.9828413128852844,,No; dense random rotation is numeric-only in this experiment,model.layers.16.self_attn.v_proj,8,randortho_lm,,,non-uniform codebook,0.034043896943330765,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,14.679607391357422,1.0,0,3.405938148498535,8.82176399230957,-1.312502718064934e-06,0,524288,0.0050106048583984375,0.015131696127355099
2,128,gaussian_lloyd_max_standard_normal,0.9401304721832275,,No; dense random rotation is numeric-only in this experiment,model.layers.16.self_attn.v_proj,4,randortho_lm,,,non-uniform codebook,0.11617448180913925,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,9.348892211914062,1.0,0,3.405938148498535,8.82176399230957,-1.312502718064934e-06,0,524288,0.0050106048583984375,0.015131696127355099
4,128,,0.9929331541061401,,Yes,model.layers.16.self_attn.o_proj,,direct_absmax,,7,uniform integer-like,0.014855600893497467,none,none,,32768,,flat_block_absmax,18.281097412109375,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
3,128,,0.9621942639350891,,Yes,model.layers.16.self_attn.o_proj,,direct_absmax,,3,uniform integer-like,0.08083412051200867,none,none,,32768,,flat_block_absmax,10.924053192138672,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
2,128,,0.7297112941741943,,Yes,model.layers.16.self_attn.o_proj,,direct_absmax,,1,uniform integer-like,0.5991361737251282,none,none,,32768,,flat_block_absmax,2.2247445583343506,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
4,128,,0.9936183094978333,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.16.self_attn.o_proj,,mxfp4,32,,mxfp4_e2m1_fake_quant,0.01361690741032362,none,none,,131072,E8M0_like_power2,group_power2,18.65921401977539,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
4,128,,0.9931605458259583,,Yes-ish; needs rotation handling,model.layers.16.self_attn.o_proj,,hadamard_absmax,,7,uniform integer-like,0.014888549223542213,polar_hadamard_blockwise,hadamard,11,32768,,last_dim_block_absmax,18.27147674560547,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
3,128,,0.9623757004737854,,Yes-ish; needs rotation handling,model.layers.16.self_attn.o_proj,,hadamard_absmax,,3,uniform integer-like,0.08105797320604324,polar_hadamard_blockwise,hadamard,11,32768,,last_dim_block_absmax,10.912042617797852,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
2,128,,0.7326359152793884,,Yes-ish; needs rotation handling,model.layers.16.self_attn.o_proj,,hadamard_absmax,,1,uniform integer-like,0.5951162576675415,polar_hadamard_blockwise,hadamard,11,32768,,last_dim_block_absmax,2.253981590270996,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
4,128,gaussian_lloyd_max_standard_normal,0.9954397678375244,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.self_attn.o_proj,16,hadamard_lm,,,non-uniform codebook,0.010085412301123142,polar_hadamard_blockwise,hadamard,11,,,,19.963062286376953,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
3,128,gaussian_lloyd_max_standard_normal,0.9821367263793945,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.self_attn.o_proj,8,hadamard_lm,,,non-uniform codebook,0.036390237510204315,polar_hadamard_blockwise,hadamard,11,,,,14.390151977539062,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
2,128,gaussian_lloyd_max_standard_normal,0.9372603893280029,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.self_attn.o_proj,4,hadamard_lm,,,non-uniform codebook,0.12249758094549179,polar_hadamard_blockwise,hadamard,11,,,,9.118724822998047,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
4,128,gaussian_lloyd_max_standard_normal,0.9958286881446838,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.self_attn.o_proj,16,randhadamard_lm,,,non-uniform codebook,0.009314200840890408,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,20.308544158935547,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
3,128,gaussian_lloyd_max_standard_normal,0.9833861589431763,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.self_attn.o_proj,8,randhadamard_lm,,,non-uniform codebook,0.03391977399587631,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,14.695470809936523,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
2,128,gaussian_lloyd_max_standard_normal,0.9407845139503479,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.self_attn.o_proj,4,randhadamard_lm,,,non-uniform codebook,0.11584113538265228,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,9.361371994018555,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
4,128,gaussian_lloyd_max_standard_normal,0.9958102703094482,,No; dense random rotation is numeric-only in this experiment,model.layers.16.self_attn.o_proj,16,randortho_lm,,,non-uniform codebook,0.009350591339170933,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,20.291610717773438,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
3,128,gaussian_lloyd_max_standard_normal,0.9833449125289917,,No; dense random rotation is numeric-only in this experiment,model.layers.16.self_attn.o_proj,8,randortho_lm,,,non-uniform codebook,0.03400859981775284,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,14.684113502502441,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
2,128,gaussian_lloyd_max_standard_normal,0.9406882524490356,,No; dense random rotation is numeric-only in this experiment,model.layers.16.self_attn.o_proj,4,randortho_lm,,,non-uniform codebook,0.11602340638637543,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,9.354544639587402,1.0,0,3.680333375930786,24.58782386779785,-5.131785201228922e-06,0,4194304,0.004923105239868164,0.015781357884407043
4,128,,0.9937339425086975,,Yes,model.layers.16.mlp.gate_proj,,direct_absmax,,7,uniform integer-like,0.014662252739071846,none,none,,90112,,flat_block_absmax,18.33799171447754,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
3,128,,0.9639397859573364,,Yes,model.layers.16.mlp.gate_proj,,direct_absmax,,3,uniform integer-like,0.07949769496917725,none,none,,90112,,flat_block_absmax,10.996455192565918,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
2,128,,0.7343721985816956,,Yes,model.layers.16.mlp.gate_proj,,direct_absmax,,1,uniform integer-like,0.5956636667251587,none,none,,90112,,flat_block_absmax,2.249988555908203,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
4,128,,1.0006425380706787,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.16.mlp.gate_proj,,mxfp4,32,,mxfp4_e2m1_fake_quant,0.013997062109410763,none,none,,360448,E8M0_like_power2,group_power2,18.539630889892578,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
4,128,,0.9959201216697693,,Yes-ish; needs rotation handling,model.layers.16.mlp.gate_proj,,hadamard_absmax,,7,uniform integer-like,0.01375686563551426,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,18.614805221557617,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
3,128,,0.9672917723655701,,Yes-ish; needs rotation handling,model.layers.16.mlp.gate_proj,,hadamard_absmax,,3,uniform integer-like,0.07488229125738144,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,11.256208419799805,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
2,128,,0.7436103224754333,,Yes-ish; needs rotation handling,model.layers.16.mlp.gate_proj,,hadamard_absmax,,1,uniform integer-like,0.5879806280136108,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,2.306370258331299,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
4,128,gaussian_lloyd_max_standard_normal,0.9980723857879639,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.gate_proj,16,hadamard_lm,,,non-uniform codebook,0.009325173683464527,polar_hadamard_blockwise,hadamard,11,,,,20.303430557250977,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
3,128,gaussian_lloyd_max_standard_normal,0.9855756759643555,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.gate_proj,8,hadamard_lm,,,non-uniform codebook,0.033969901502132416,polar_hadamard_blockwise,hadamard,11,,,,14.689056396484375,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
2,128,gaussian_lloyd_max_standard_normal,0.9428089261054993,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.gate_proj,4,hadamard_lm,,,non-uniform codebook,0.11593053489923477,polar_hadamard_blockwise,hadamard,11,,,,9.358020782470703,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
4,128,gaussian_lloyd_max_standard_normal,0.9980829358100891,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.gate_proj,16,randhadamard_lm,,,non-uniform codebook,0.009340823628008366,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,20.29615020751953,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
3,128,gaussian_lloyd_max_standard_normal,0.985589325428009,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.gate_proj,8,randhadamard_lm,,,non-uniform codebook,0.03396787494421005,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,14.689316749572754,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
2,128,gaussian_lloyd_max_standard_normal,0.9428184628486633,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.gate_proj,4,randhadamard_lm,,,non-uniform codebook,0.1159421056509018,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,9.357587814331055,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
4,128,gaussian_lloyd_max_standard_normal,0.9980860352516174,,No; dense random rotation is numeric-only in this experiment,model.layers.16.mlp.gate_proj,16,randortho_lm,,,non-uniform codebook,0.009326924569904804,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,20.302616119384766,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
3,128,gaussian_lloyd_max_standard_normal,0.9855794906616211,,No; dense random rotation is numeric-only in this experiment,model.layers.16.mlp.gate_proj,8,randortho_lm,,,non-uniform codebook,0.03399340435862541,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,14.686052322387695,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
2,128,gaussian_lloyd_max_standard_normal,0.94271320104599,,No; dense random rotation is numeric-only in this experiment,model.layers.16.mlp.gate_proj,4,randortho_lm,,,non-uniform codebook,0.11611106991767883,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,9.351263999938965,1.0,0,3.8579516410827637,34.44696044921875,-5.7978311815531924e-05,0,11534336,0.005704706534743309,0.021632835268974304
4,128,,0.9929444789886475,,Yes,model.layers.16.mlp.up_proj,,direct_absmax,,7,uniform integer-like,0.014469190500676632,none,none,,90112,,flat_block_absmax,18.395557403564453,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
3,128,,0.9641201496124268,,Yes,model.layers.16.mlp.up_proj,,direct_absmax,,3,uniform integer-like,0.07850482314825058,none,none,,90112,,flat_block_absmax,11.05103588104248,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
2,128,,0.7363020777702332,,Yes,model.layers.16.mlp.up_proj,,direct_absmax,,1,uniform integer-like,0.5933158993721008,none,none,,90112,,flat_block_absmax,2.2671399116516113,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
4,128,,0.9981064200401306,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.16.mlp.up_proj,,mxfp4,32,,mxfp4_e2m1_fake_quant,0.013955979607999325,none,none,,360448,E8M0_like_power2,group_power2,18.552396774291992,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
4,128,,0.9955273866653442,,Yes-ish; needs rotation handling,model.layers.16.mlp.up_proj,,hadamard_absmax,,7,uniform integer-like,0.013746386393904686,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,18.618114471435547,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
3,128,,0.9668686389923096,,Yes-ish; needs rotation handling,model.layers.16.mlp.up_proj,,hadamard_absmax,,3,uniform integer-like,0.07482675462961197,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,11.259430885314941,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
2,128,,0.7441968321800232,,Yes-ish; needs rotation handling,model.layers.16.mlp.up_proj,,hadamard_absmax,,1,uniform integer-like,0.5871949195861816,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,2.3121771812438965,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
4,128,gaussian_lloyd_max_standard_normal,0.9977070689201355,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.up_proj,16,hadamard_lm,,,non-uniform codebook,0.009329021908342838,polar_hadamard_blockwise,hadamard,11,,,,20.301637649536133,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
3,128,gaussian_lloyd_max_standard_normal,0.9852515459060669,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.up_proj,8,hadamard_lm,,,non-uniform codebook,0.03393329679965973,polar_hadamard_blockwise,hadamard,11,,,,14.69373893737793,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
2,128,gaussian_lloyd_max_standard_normal,0.942562460899353,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.up_proj,4,hadamard_lm,,,non-uniform codebook,0.11594609916210175,polar_hadamard_blockwise,hadamard,11,,,,9.357439041137695,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
4,128,gaussian_lloyd_max_standard_normal,0.997696578502655,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.up_proj,16,randhadamard_lm,,,non-uniform codebook,0.009327984414994717,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,20.302122116088867,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
3,128,gaussian_lloyd_max_standard_normal,0.9852377772331238,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.up_proj,8,randhadamard_lm,,,non-uniform codebook,0.033967550843954086,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,14.68935775756836,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
2,128,gaussian_lloyd_max_standard_normal,0.9425438046455383,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.up_proj,4,randhadamard_lm,,,non-uniform codebook,0.1159491166472435,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,9.357325553894043,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
4,128,gaussian_lloyd_max_standard_normal,0.997692883014679,,No; dense random rotation is numeric-only in this experiment,model.layers.16.mlp.up_proj,16,randortho_lm,,,non-uniform codebook,0.009334448724985123,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,20.29911231994629,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
3,128,gaussian_lloyd_max_standard_normal,0.9852258563041687,,No; dense random rotation is numeric-only in this experiment,model.layers.16.mlp.up_proj,8,randortho_lm,,,non-uniform codebook,0.03397882729768753,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,14.687915802001953,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
2,128,gaussian_lloyd_max_standard_normal,0.9425373673439026,,No; dense random rotation is numeric-only in this experiment,model.layers.16.mlp.up_proj,4,randortho_lm,,,non-uniform codebook,0.1159878596663475,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,9.355875015258789,1.0,0,3.271036148071289,32.625343322753906,5.0256348913535476e-06,0,11534336,0.0035288550425320864,0.01799812726676464
4,128,,0.9925169348716736,,Yes,model.layers.16.mlp.down_proj,,direct_absmax,,7,uniform integer-like,0.01509473379701376,none,none,,90112,,flat_block_absmax,18.21174430847168,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
3,128,,0.9630972146987915,,Yes,model.layers.16.mlp.down_proj,,direct_absmax,,3,uniform integer-like,0.08076471090316772,none,none,,90112,,flat_block_absmax,10.927783012390137,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
2,128,,0.7338288426399231,,Yes,model.layers.16.mlp.down_proj,,direct_absmax,,1,uniform integer-like,0.5949872732162476,none,none,,90112,,flat_block_absmax,2.254923105239868,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
4,128,,0.9984118342399597,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.16.mlp.down_proj,,mxfp4,32,,mxfp4_e2m1_fake_quant,0.014030984602868557,none,none,,360448,E8M0_like_power2,group_power2,18.529117584228516,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
4,128,,0.9956166744232178,,Yes-ish; needs rotation handling,model.layers.16.mlp.down_proj,,hadamard_absmax,,7,uniform integer-like,0.013732371851801872,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,18.62254524230957,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
3,128,,0.9669457674026489,,Yes-ish; needs rotation handling,model.layers.16.mlp.down_proj,,hadamard_absmax,,3,uniform integer-like,0.07480490207672119,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,11.260699272155762,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
2,128,,0.7441753149032593,,Yes-ish; needs rotation handling,model.layers.16.mlp.down_proj,,hadamard_absmax,,1,uniform integer-like,0.5874952673912048,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,2.3099563121795654,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
4,128,gaussian_lloyd_max_standard_normal,0.9977594017982483,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.down_proj,16,hadamard_lm,,,non-uniform codebook,0.009332451969385147,polar_hadamard_blockwise,hadamard,11,,,,20.3000431060791,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
3,128,gaussian_lloyd_max_standard_normal,0.9852965474128723,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.down_proj,8,hadamard_lm,,,non-uniform codebook,0.03397013247013092,polar_hadamard_blockwise,hadamard,11,,,,14.689026832580566,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
2,128,gaussian_lloyd_max_standard_normal,0.9426320791244507,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.down_proj,4,hadamard_lm,,,non-uniform codebook,0.11590204387903214,polar_hadamard_blockwise,hadamard,11,,,,9.359088897705078,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
4,128,gaussian_lloyd_max_standard_normal,0.9977695345878601,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.down_proj,16,randhadamard_lm,,,non-uniform codebook,0.009318627417087555,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,20.306480407714844,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
3,128,gaussian_lloyd_max_standard_normal,0.9853174686431885,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.down_proj,8,randhadamard_lm,,,non-uniform codebook,0.033936306834220886,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,14.693354606628418,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
2,128,gaussian_lloyd_max_standard_normal,0.9426567554473877,,No; needs LUT/dequant or codebook-aware MAC,model.layers.16.mlp.down_proj,4,randhadamard_lm,,,non-uniform codebook,0.11587610840797424,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,9.360060691833496,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
4,128,gaussian_lloyd_max_standard_normal,0.9977598190307617,,No; dense random rotation is numeric-only in this experiment,model.layers.16.mlp.down_proj,16,randortho_lm,,,non-uniform codebook,0.009315857663750648,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,20.307771682739258,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
3,128,gaussian_lloyd_max_standard_normal,0.9853041768074036,,No; dense random rotation is numeric-only in this experiment,model.layers.16.mlp.down_proj,8,randortho_lm,,,non-uniform codebook,0.0339534655213356,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,14.691158294677734,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
2,128,gaussian_lloyd_max_standard_normal,0.9426098465919495,,No; dense random rotation is numeric-only in this experiment,model.layers.16.mlp.down_proj,4,randortho_lm,,,non-uniform codebook,0.11596520990133286,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,9.356722831726074,1.0,0,4.008859157562256,48.07883834838867,-3.1328870591096347e-06,0,11534336,0.00358130712993443,0.017634091898798943
4,128,,0.9926716685295105,,Yes,model.layers.17.self_attn.q_proj,,direct_absmax,,7,uniform integer-like,0.015516486950218678,none,none,,32768,,flat_block_absmax,18.092065811157227,1.0,0,4.818506240844727,27.958919525146484,1.1081467619078467e-06,0,4194304,0.009319305419921875,0.024336807429790497
3,128,,0.9609101414680481,,Yes,model.layers.17.self_attn.q_proj,,direct_absmax,,3,uniform integer-like,0.08388882130384445,none,none,,32768,,flat_block_absmax,10.762959480285645,1.0,0,4.818506240844727,27.958919525146484,1.1081467619078467e-06,0,4194304,0.009319305419921875,0.024336807429790497
2,128,,0.726391077041626,,Yes,model.layers.17.self_attn.q_proj,,direct_absmax,,1,uniform integer-like,0.6015954613685608,none,none,,32768,,flat_block_absmax,2.2069544792175293,1.0,0,4.818506240844727,27.958919525146484,1.1081467619078467e-06,0,4194304,0.009319305419921875,0.024336807429790497
4,128,,0.9941114783287048,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.17.self_attn.q_proj,,mxfp4,32,,mxfp4_e2m1_fake_quant,0.013997971080243587,none,none,,131072,E8M0_like_power2,group_power2,18.539348602294922,1.0,0,4.818506240844727,27.958919525146484,1.1081467619078467e-06,0,4194304,0.009319305419921875,0.024336807429790497
4,128,,0.9938793182373047,,Yes-ish; needs rotation handling,model.layers.17.self_attn.q_proj,,hadamard_absmax,,7,uniform integer-like,0.013726532459259033,polar_hadamard_blockwise,hadamard,11,32768,,last_dim_block_absmax,18.624391555786133,1.0,0,4.818506240844727,27.958919525146484,1.1081467619078467e-06,0,4194304,0.009319305419921875,0.024336807429790497
3,128,,0.9653440713882446,,Yes-ish; needs rotation handling,model.layers.17.self_attn.q_proj,,hadamard_absmax,,3,uniform integer-like,0.07479248195886612,polar_hadamard_blockwise,hadamard,11,32768,,last_dim_block_absmax,11.261420249938965,1.0,0,4.818506240844727,27.958919525146484,1.1081467619078467e-06,0,4194304,0.009319305419921875,0.024336807429790497
2,128,,0.7419446706771851,,Yes-ish; needs rotation handling,model.layers.17.self_attn.q_proj,,hadamard_absmax,,1,uniform integer-like,0.587816596031189,polar_hadamard_blockwise,hadamard,11,32768,,last_dim_block_absmax,2.3075814247131348,1.0,0,4.818506240844727,27.958919525146484,1.1081467619078467e-06,0,4194304,0.009319305419921875,0.024336807429790497
4,128,gaussian_lloyd_max_standard_normal,0.9959796667098999,,No; needs LUT/dequant or codebook-aware MAC,model.layers.17.self_attn.q_proj,16,hadamard_lm,,,non-uniform codebook,0.009329966269433498,polar_hadamard_blockwise,hadamard,11,,,,20.301198959350586,1.0,0,4.818506240844727,27.958919525146484,1.1081467619078467e-06,0,4194304,0.009319305419921875,0.024336807429790497
3,128,gaussian_lloyd_max_standard_normal,0.983528733253479,,No; needs LUT/dequant or codebook-aware MAC,model.layers.17.self_attn.q_proj,8,hadamard_lm,,,non-uniform codebook,0.03394139185547829,polar_hadamard_blockwise,hadamard,11,,,,14.692703247070312,1.0,0,4.818506240844727,27.958919525146484,1.1081467619078467e-06,0,4194304,0.009319305419921875,0.024336807429790497
2,128,gaussian_lloyd_max_standard_normal,0.9408739805221558,,No; needs LUT/dequant or codebook-aware MAC,model.layers.17.self_attn.q_proj,4,hadamard_lm,,,non-uniform codebook,0.11587880551815033,polar_hadamard_blockwise,hadamard,11,,,,9.359959602355957,1.0,0,4.818506240844727,27.958919525146484,1.1081467619078467e-06,0,4194304,0.009319305419921875,0.024336807429790497
