bits,block_size,codebook,cosine,int_gemm_friendly,layer,levels,method,mxfp4_group_size,qmax,quantizer_type,relative_mse,rotation,rotation_backend,rotation_seed,scale_count,scale_granularity,sqnr_db,weight_finite_ratio,weight_inf_count,weight_kurtosis,weight_max_mean_ratio,weight_mean,weight_nan_count,weight_numel,weight_outlier_ratio_3sigma,weight_std
3,128,,0.9659609198570251,Yes-ish; needs rotation handling,model.layers.0.self_attn.o_proj,,hadamard_absmax,,3,uniform integer-like,0.07474251836538315,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,11.264323234558105,1.0,0,12.816642761230469,73.92637634277344,4.487258991048293e-07,0,16777216,0.0075269341468811035,0.007428206503391266
2,128,,0.7433184385299683,Yes-ish; needs rotation handling,model.layers.0.self_attn.o_proj,,hadamard_absmax,,1,uniform integer-like,0.5869150161743164,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,2.3142476081848145,1.0,0,12.816642761230469,73.92637634277344,4.487258991048293e-07,0,16777216,0.0075269341468811035,0.007428206503391266
4,128,gaussian_lloyd_max_standard_normal,0.9967020750045776,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.self_attn.o_proj,16,hadamard_lm,,,non-uniform codebook,0.00931283738464117,polar_hadamard_blockwise,hadamard,0,,,20.309179306030273,1.0,0,12.816642761230469,73.92637634277344,4.487258991048293e-07,0,16777216,0.0075269341468811035,0.007428206503391266
3,128,gaussian_lloyd_max_standard_normal,0.9842532873153687,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.self_attn.o_proj,8,hadamard_lm,,,non-uniform codebook,0.03392267972230911,polar_hadamard_blockwise,hadamard,0,,,14.695098876953125,1.0,0,12.816642761230469,73.92637634277344,4.487258991048293e-07,0,16777216,0.0075269341468811035,0.007428206503391266
2,128,gaussian_lloyd_max_standard_normal,0.9416258931159973,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.self_attn.o_proj,4,hadamard_lm,,,non-uniform codebook,0.11588999629020691,polar_hadamard_blockwise,hadamard,0,,,9.359540939331055,1.0,0,12.816642761230469,73.92637634277344,4.487258991048293e-07,0,16777216,0.0075269341468811035,0.007428206503391266
4,128,,1.0041158199310303,Yes,model.layers.0.mlp.gate_proj,,direct_absmax,,7,uniform integer-like,0.015245729126036167,none,none,,458752,flat_block_absmax,18.16851806640625,1.0,0,4.253978729248047,64.76879119873047,7.041973731247708e-06,0,58720256,0.004501274786889553,0.011575043201446533
3,128,,0.9648659825325012,Yes,model.layers.0.mlp.gate_proj,,direct_absmax,,3,uniform integer-like,0.08231334388256073,none,none,,458752,flat_block_absmax,10.845297813415527,1.0,0,4.253978729248047,64.76879119873047,7.041973731247708e-06,0,58720256,0.004501274786889553,0.011575043201446533
2,128,,0.72902911901474,Yes,model.layers.0.mlp.gate_proj,,direct_absmax,,1,uniform integer-like,0.6008327603340149,none,none,,458752,flat_block_absmax,2.212463855743408,1.0,0,4.253978729248047,64.76879119873047,7.041973731247708e-06,0,58720256,0.004501274786889553,0.011575043201446533
4,128,,1.0021617412567139,Yes-ish; needs rotation handling,model.layers.0.mlp.gate_proj,,hadamard_absmax,,7,uniform integer-like,0.013717923313379288,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,18.627117156982422,1.0,0,4.253978729248047,64.76879119873047,7.041973731247708e-06,0,58720256,0.004501274786889553,0.011575043201446533
3,128,,0.9734995365142822,Yes-ish; needs rotation handling,model.layers.0.mlp.gate_proj,,hadamard_absmax,,3,uniform integer-like,0.07474801689386368,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,11.26400375366211,1.0,0,4.253978729248047,64.76879119873047,7.041973731247708e-06,0,58720256,0.004501274786889553,0.011575043201446533
2,128,,0.7493264675140381,Yes-ish; needs rotation handling,model.layers.0.mlp.gate_proj,,hadamard_absmax,,1,uniform integer-like,0.5871299505233765,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,2.312657594680786,1.0,0,4.253978729248047,64.76879119873047,7.041973731247708e-06,0,58720256,0.004501274786889553,0.011575043201446533
4,128,gaussian_lloyd_max_standard_normal,1.0043773651123047,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.gate_proj,16,hadamard_lm,,,non-uniform codebook,0.009319441393017769,polar_hadamard_blockwise,hadamard,0,,,20.306100845336914,1.0,0,4.253978729248047,64.76879119873047,7.041973731247708e-06,0,58720256,0.004501274786889553,0.011575043201446533
3,128,gaussian_lloyd_max_standard_normal,0.9919365644454956,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.gate_proj,8,hadamard_lm,,,non-uniform codebook,0.03391925245523453,polar_hadamard_blockwise,hadamard,0,,,14.695537567138672,1.0,0,4.253978729248047,64.76879119873047,7.041973731247708e-06,0,58720256,0.004501274786889553,0.011575043201446533
2,128,gaussian_lloyd_max_standard_normal,0.9492142200469971,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.gate_proj,4,hadamard_lm,,,non-uniform codebook,0.1158348023891449,polar_hadamard_blockwise,hadamard,0,,,9.36160945892334,1.0,0,4.253978729248047,64.76879119873047,7.041973731247708e-06,0,58720256,0.004501274786889553,0.011575043201446533
4,128,,1.0054420232772827,Yes,model.layers.0.mlp.up_proj,,direct_absmax,,7,uniform integer-like,0.0146949989721179,none,none,,458752,flat_block_absmax,18.328304290771484,1.0,0,3.1960558891296387,20.56822967529297,5.368219202495084e-09,0,58720256,0.003439613850787282,0.01049922313541174
3,128,,0.9682357311248779,Yes,model.layers.0.mlp.up_proj,,direct_absmax,,3,uniform integer-like,0.07975046336650848,none,none,,458752,flat_block_absmax,10.982667922973633,1.0,0,3.1960558891296387,20.56822967529297,5.368219202495084e-09,0,58720256,0.003439613850787282,0.01049922313541174
2,128,,0.7346217632293701,Yes,model.layers.0.mlp.up_proj,,direct_absmax,,1,uniform integer-like,0.5957496166229248,none,none,,458752,flat_block_absmax,2.2493622303009033,1.0,0,3.1960558891296387,20.56822967529297,5.368219202495084e-09,0,58720256,0.003439613850787282,0.01049922313541174
4,128,,1.0032906532287598,Yes-ish; needs rotation handling,model.layers.0.mlp.up_proj,,hadamard_absmax,,7,uniform integer-like,0.013727116398513317,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,18.62420654296875,1.0,0,3.1960558891296387,20.56822967529297,5.368219202495084e-09,0,58720256,0.003439613850787282,0.01049922313541174
3,128,,0.9743212461471558,Yes-ish; needs rotation handling,model.layers.0.mlp.up_proj,,hadamard_absmax,,3,uniform integer-like,0.07481361925601959,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,11.260193824768066,1.0,0,3.1960558891296387,20.56822967529297,5.368219202495084e-09,0,58720256,0.003439613850787282,0.01049922313541174
2,128,,0.7493890523910522,Yes-ish; needs rotation handling,model.layers.0.mlp.up_proj,,hadamard_absmax,,1,uniform integer-like,0.5872200727462769,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,2.311990976333618,1.0,0,3.1960558891296387,20.56822967529297,5.368219202495084e-09,0,58720256,0.003439613850787282,0.01049922313541174
4,128,gaussian_lloyd_max_standard_normal,1.0054599046707153,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.up_proj,16,hadamard_lm,,,non-uniform codebook,0.009324845857918262,polar_hadamard_blockwise,hadamard,0,,,20.3035831451416,1.0,0,3.1960558891296387,20.56822967529297,5.368219202495084e-09,0,58720256,0.003439613850787282,0.01049922313541174
3,128,gaussian_lloyd_max_standard_normal,0.9929680824279785,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.up_proj,8,hadamard_lm,,,non-uniform codebook,0.03394662216305733,polar_hadamard_blockwise,hadamard,0,,,14.692034721374512,1.0,0,3.1960558891296387,20.56822967529297,5.368219202495084e-09,0,58720256,0.003439613850787282,0.01049922313541174
2,128,gaussian_lloyd_max_standard_normal,0.9500247836112976,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.up_proj,4,hadamard_lm,,,non-uniform codebook,0.1159294843673706,polar_hadamard_blockwise,hadamard,0,,,9.358060836791992,1.0,0,3.1960558891296387,20.56822967529297,5.368219202495084e-09,0,58720256,0.003439613850787282,0.01049922313541174
4,128,,1.004677176475525,Yes,model.layers.0.mlp.down_proj,,direct_absmax,,7,uniform integer-like,0.0153523413464427,none,none,,458752,flat_block_absmax,18.138254165649414,1.0,0,6.078074932098389,68.06201171875,-4.739026451261452e-07,0,58720256,0.003949659410864115,0.010473856702446938
3,128,,0.9679240584373474,Yes,model.layers.0.mlp.down_proj,,direct_absmax,,3,uniform integer-like,0.08192036300897598,none,none,,458752,flat_block_absmax,10.866081237792969,1.0,0,6.078074932098389,68.06201171875,-4.739026451261452e-07,0,58720256,0.003949659410864115,0.010473856702446938
2,128,,0.7338038682937622,Yes,model.layers.0.mlp.down_proj,,direct_absmax,,1,uniform integer-like,0.5954396724700928,none,none,,458752,flat_block_absmax,2.251622200012207,1.0,0,6.078074932098389,68.06201171875,-4.739026451261452e-07,0,58720256,0.003949659410864115,0.010473856702446938
4,128,,1.0033586025238037,Yes-ish; needs rotation handling,model.layers.0.mlp.down_proj,,hadamard_absmax,,7,uniform integer-like,0.013712101615965366,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,18.62895965576172,1.0,0,6.078074932098389,68.06201171875,-4.739026451261452e-07,0,58720256,0.003949659410864115,0.010473856702446938
3,128,,0.9744129180908203,Yes-ish; needs rotation handling,model.layers.0.mlp.down_proj,,hadamard_absmax,,3,uniform integer-like,0.07468732446432114,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,11.26753044128418,1.0,0,6.078074932098389,68.06201171875,-4.739026451261452e-07,0,58720256,0.003949659410864115,0.010473856702446938
2,128,,0.7497733235359192,Yes-ish; needs rotation handling,model.layers.0.mlp.down_proj,,hadamard_absmax,,1,uniform integer-like,0.5869109034538269,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,2.3142786026000977,1.0,0,6.078074932098389,68.06201171875,-4.739026451261452e-07,0,58720256,0.003949659410864115,0.010473856702446938
4,128,gaussian_lloyd_max_standard_normal,1.0055162906646729,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.down_proj,16,hadamard_lm,,,non-uniform codebook,0.00931826326996088,polar_hadamard_blockwise,hadamard,0,,,20.306652069091797,1.0,0,6.078074932098389,68.06201171875,-4.739026451261452e-07,0,58720256,0.003949659410864115,0.010473856702446938
3,128,gaussian_lloyd_max_standard_normal,0.9930148720741272,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.down_proj,8,hadamard_lm,,,non-uniform codebook,0.03392760455608368,polar_hadamard_blockwise,hadamard,0,,,14.694467544555664,1.0,0,6.078074932098389,68.06201171875,-4.739026451261452e-07,0,58720256,0.003949659410864115,0.010473856702446938
2,128,gaussian_lloyd_max_standard_normal,0.9500988721847534,No; needs LUT/dequant or codebook-aware MAC,model.layers.0.mlp.down_proj,4,hadamard_lm,,,non-uniform codebook,0.11585196852684021,polar_hadamard_blockwise,hadamard,0,,,9.360965728759766,1.0,0,6.078074932098389,68.06201171875,-4.739026451261452e-07,0,58720256,0.003949659410864115,0.010473856702446938
4,128,,0.992867112159729,Yes,model.layers.1.self_attn.q_proj,,direct_absmax,,7,uniform integer-like,0.017437105998396873,none,none,,131072,flat_block_absmax,17.585256576538086,1.0,0,6.51840877532959,41.31952667236328,-3.3340120353386737e-06,0,16777216,0.01321101188659668,0.018395543098449707
3,128,,0.9571106433868408,Yes,model.layers.1.self_attn.q_proj,,direct_absmax,,3,uniform integer-like,0.09342565387487411,none,none,,131072,flat_block_absmax,10.29533863067627,1.0,0,6.51840877532959,41.31952667236328,-3.3340120353386737e-06,0,16777216,0.01321101188659668,0.018395543098449707
2,128,,0.7121405601501465,Yes,model.layers.1.self_attn.q_proj,,direct_absmax,,1,uniform integer-like,0.6129087209701538,none,none,,131072,flat_block_absmax,2.126041889190674,1.0,0,6.51840877532959,41.31952667236328,-3.3340120353386737e-06,0,16777216,0.01321101188659668,0.018395543098449707
4,128,,0.995356023311615,Yes-ish; needs rotation handling,model.layers.1.self_attn.q_proj,,hadamard_absmax,,7,uniform integer-like,0.01367915514856577,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,18.639408111572266,1.0,0,6.51840877532959,41.31952667236328,-3.3340120353386737e-06,0,16777216,0.01321101188659668,0.018395543098449707
3,128,,0.9669575095176697,Yes-ish; needs rotation handling,model.layers.1.self_attn.q_proj,,hadamard_absmax,,3,uniform integer-like,0.07454276829957962,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,11.275944709777832,1.0,0,6.51840877532959,41.31952667236328,-3.3340120353386737e-06,0,16777216,0.01321101188659668,0.018395543098449707
2,128,,0.7440719604492188,Yes-ish; needs rotation handling,model.layers.1.self_attn.q_proj,,hadamard_absmax,,1,uniform integer-like,0.5867491960525513,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,2.3154749870300293,1.0,0,6.51840877532959,41.31952667236328,-3.3340120353386737e-06,0,16777216,0.01321101188659668,0.018395543098449707
4,128,gaussian_lloyd_max_standard_normal,0.9974781274795532,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.q_proj,16,hadamard_lm,,,non-uniform codebook,0.009297567419707775,polar_hadamard_blockwise,hadamard,0,,,20.316307067871094,1.0,0,6.51840877532959,41.31952667236328,-3.3340120353386737e-06,0,16777216,0.01321101188659668,0.018395543098449707
3,128,gaussian_lloyd_max_standard_normal,0.9850545525550842,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.q_proj,8,hadamard_lm,,,non-uniform codebook,0.033842530101537704,polar_hadamard_blockwise,hadamard,0,,,14.705371856689453,1.0,0,6.51840877532959,41.31952667236328,-3.3340120353386737e-06,0,16777216,0.01321101188659668,0.018395543098449707
2,128,gaussian_lloyd_max_standard_normal,0.9424490928649902,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.q_proj,4,hadamard_lm,,,non-uniform codebook,0.11556253582239151,polar_hadamard_blockwise,hadamard,0,,,9.37182903289795,1.0,0,6.51840877532959,41.31952667236328,-3.3340120353386737e-06,0,16777216,0.01321101188659668,0.018395543098449707
4,128,,0.9904083609580994,Yes,model.layers.1.self_attn.k_proj,,direct_absmax,,7,uniform integer-like,0.019665656611323357,none,none,,32768,flat_block_absmax,17.062915802001953,1.0,0,6.762760639190674,18.440637588500977,3.015968559338944e-06,0,4194304,0.014276266098022461,0.026296285912394524
3,128,,0.9509847164154053,Yes,model.layers.1.self_attn.k_proj,,direct_absmax,,3,uniform integer-like,0.10579290986061096,none,none,,32768,flat_block_absmax,9.755434036254883,1.0,0,6.762760639190674,18.440637588500977,3.015968559338944e-06,0,4194304,0.014276266098022461,0.026296285912394524
2,128,,0.6899675130844116,Yes,model.layers.1.self_attn.k_proj,,direct_absmax,,1,uniform integer-like,0.6321473121643066,none,none,,32768,flat_block_absmax,1.9918169975280762,1.0,0,6.762760639190674,18.440637588500977,3.015968559338944e-06,0,4194304,0.014276266098022461,0.026296285912394524
4,128,,0.9934863448143005,Yes-ish; needs rotation handling,model.layers.1.self_attn.k_proj,,hadamard_absmax,,7,uniform integer-like,0.013649198226630688,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,18.648927688598633,1.0,0,6.762760639190674,18.440637588500977,3.015968559338944e-06,0,4194304,0.014276266098022461,0.026296285912394524
3,128,,0.9651291370391846,Yes-ish; needs rotation handling,model.layers.1.self_attn.k_proj,,hadamard_absmax,,3,uniform integer-like,0.07429422438144684,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,11.290449142456055,1.0,0,6.762760639190674,18.440637588500977,3.015968559338944e-06,0,4194304,0.014276266098022461,0.026296285912394524
2,128,,0.743350625038147,Yes-ish; needs rotation handling,model.layers.1.self_attn.k_proj,,hadamard_absmax,,1,uniform integer-like,0.5858843922615051,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,2.321880578994751,1.0,0,6.762760639190674,18.440637588500977,3.015968559338944e-06,0,4194304,0.014276266098022461,0.026296285912394524
4,128,gaussian_lloyd_max_standard_normal,0.9955847263336182,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.k_proj,16,hadamard_lm,,,non-uniform codebook,0.009280822239816189,polar_hadamard_blockwise,hadamard,0,,,20.324134826660156,1.0,0,6.762760639190674,18.440637588500977,3.015968559338944e-06,0,4194304,0.014276266098022461,0.026296285912394524
3,128,gaussian_lloyd_max_standard_normal,0.9831701517105103,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.k_proj,8,hadamard_lm,,,non-uniform codebook,0.03382261469960213,polar_hadamard_blockwise,hadamard,0,,,14.707927703857422,1.0,0,6.762760639190674,18.440637588500977,3.015968559338944e-06,0,4194304,0.014276266098022461,0.026296285912394524
2,128,gaussian_lloyd_max_standard_normal,0.9406819343566895,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.k_proj,4,hadamard_lm,,,non-uniform codebook,0.11550338566303253,polar_hadamard_blockwise,hadamard,0,,,9.374053001403809,1.0,0,6.762760639190674,18.440637588500977,3.015968559338944e-06,0,4194304,0.014276266098022461,0.026296285912394524
4,128,,0.992659866809845,Yes,model.layers.1.self_attn.v_proj,,direct_absmax,,7,uniform integer-like,0.014763569459319115,none,none,,32768,flat_block_absmax,18.308086395263672,1.0,0,3.511955499649048,15.013286590576172,1.4056527106731664e-06,0,4194304,0.005528688430786133,0.007758065592497587
3,128,,0.9625378251075745,Yes,model.layers.1.self_attn.v_proj,,direct_absmax,,3,uniform integer-like,0.07966413348913193,none,none,,32768,flat_block_absmax,10.987371444702148,1.0,0,3.511955499649048,15.013286590576172,1.4056527106731664e-06,0,4194304,0.005528688430786133,0.007758065592497587
2,128,,0.7344499230384827,Yes,model.layers.1.self_attn.v_proj,,direct_absmax,,1,uniform integer-like,0.5916925072669983,none,none,,32768,flat_block_absmax,2.279038906097412,1.0,0,3.511955499649048,15.013286590576172,1.4056527106731664e-06,0,4194304,0.005528688430786133,0.007758065592497587
4,128,,0.9932540655136108,Yes-ish; needs rotation handling,model.layers.1.self_attn.v_proj,,hadamard_absmax,,7,uniform integer-like,0.013729706406593323,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,18.623388290405273,1.0,0,3.511955499649048,15.013286590576172,1.4056527106731664e-06,0,4194304,0.005528688430786133,0.007758065592497587
3,128,,0.9647002816200256,Yes-ish; needs rotation handling,model.layers.1.self_attn.v_proj,,hadamard_absmax,,3,uniform integer-like,0.07486821711063385,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,11.257024765014648,1.0,0,3.511955499649048,15.013286590576172,1.4056527106731664e-06,0,4194304,0.005528688430786133,0.007758065592497587
2,128,,0.7421257495880127,Yes-ish; needs rotation handling,model.layers.1.self_attn.v_proj,,hadamard_absmax,,1,uniform integer-like,0.5871401429176331,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,2.31258225440979,1.0,0,3.511955499649048,15.013286590576172,1.4056527106731664e-06,0,4194304,0.005528688430786133,0.007758065592497587
4,128,gaussian_lloyd_max_standard_normal,0.995377242565155,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.v_proj,16,hadamard_lm,,,non-uniform codebook,0.009325893595814705,polar_hadamard_blockwise,hadamard,0,,,20.3030948638916,1.0,0,3.511955499649048,15.013286590576172,1.4056527106731664e-06,0,4194304,0.005528688430786133,0.007758065592497587
3,128,gaussian_lloyd_max_standard_normal,0.9829162359237671,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.v_proj,8,hadamard_lm,,,non-uniform codebook,0.03397905454039574,polar_hadamard_blockwise,hadamard,0,,,14.687887191772461,1.0,0,3.511955499649048,15.013286590576172,1.4056527106731664e-06,0,4194304,0.005528688430786133,0.007758065592497587
2,128,gaussian_lloyd_max_standard_normal,0.9402673244476318,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.v_proj,4,hadamard_lm,,,non-uniform codebook,0.11599785089492798,polar_hadamard_blockwise,hadamard,0,,,9.355501174926758,1.0,0,3.511955499649048,15.013286590576172,1.4056527106731664e-06,0,4194304,0.005528688430786133,0.007758065592497587
4,128,,0.9930008053779602,Yes,model.layers.1.self_attn.o_proj,,direct_absmax,,7,uniform integer-like,0.015048746019601822,none,none,,131072,flat_block_absmax,18.224998474121094,1.0,0,10.695657730102539,57.87450408935547,-1.529219730400655e-06,0,16777216,0.006307423114776611,0.008442982099950314
3,128,,0.9622412919998169,Yes,model.layers.1.self_attn.o_proj,,direct_absmax,,3,uniform integer-like,0.08155112713575363,none,none,,131072,flat_block_absmax,10.885700225830078,1.0,0,10.695657730102539,57.87450408935547,-1.529219730400655e-06,0,16777216,0.006307423114776611,0.008442982099950314
2,128,,0.7314515113830566,Yes,model.layers.1.self_attn.o_proj,,direct_absmax,,1,uniform integer-like,0.5955556631088257,none,none,,131072,flat_block_absmax,2.250776529312134,1.0,0,10.695657730102539,57.87450408935547,-1.529219730400655e-06,0,16777216,0.006307423114776611,0.008442982099950314
4,128,,0.9947655200958252,Yes-ish; needs rotation handling,model.layers.1.self_attn.o_proj,,hadamard_absmax,,7,uniform integer-like,0.013703917153179646,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,18.63155174255371,1.0,0,10.695657730102539,57.87450408935547,-1.529219730400655e-06,0,16777216,0.006307423114776611,0.008442982099950314
3,128,,0.9662371873855591,Yes-ish; needs rotation handling,model.layers.1.self_attn.o_proj,,hadamard_absmax,,3,uniform integer-like,0.07465895265340805,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,11.269180297851562,1.0,0,10.695657730102539,57.87450408935547,-1.529219730400655e-06,0,16777216,0.006307423114776611,0.008442982099950314
2,128,,0.7437872290611267,Yes-ish; needs rotation handling,model.layers.1.self_attn.o_proj,,hadamard_absmax,,1,uniform integer-like,0.5866009593009949,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,2.3165721893310547,1.0,0,10.695657730102539,57.87450408935547,-1.529219730400655e-06,0,16777216,0.006307423114776611,0.008442982099950314
4,128,gaussian_lloyd_max_standard_normal,0.996851921081543,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.o_proj,16,hadamard_lm,,,non-uniform codebook,0.0093189412727952,polar_hadamard_blockwise,hadamard,0,,,20.30633544921875,1.0,0,10.695657730102539,57.87450408935547,-1.529219730400655e-06,0,16777216,0.006307423114776611,0.008442982099950314
3,128,gaussian_lloyd_max_standard_normal,0.9843947887420654,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.o_proj,8,hadamard_lm,,,non-uniform codebook,0.0339047834277153,polar_hadamard_blockwise,hadamard,0,,,14.697389602661133,1.0,0,10.695657730102539,57.87450408935547,-1.529219730400655e-06,0,16777216,0.006307423114776611,0.008442982099950314
2,128,gaussian_lloyd_max_standard_normal,0.9417006969451904,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.self_attn.o_proj,4,hadamard_lm,,,non-uniform codebook,0.11571849137544632,polar_hadamard_blockwise,hadamard,0,,,9.365972518920898,1.0,0,10.695657730102539,57.87450408935547,-1.529219730400655e-06,0,16777216,0.006307423114776611,0.008442982099950314
4,128,,1.0047563314437866,Yes,model.layers.1.mlp.gate_proj,,direct_absmax,,7,uniform integer-like,0.014679133892059326,none,none,,458752,flat_block_absmax,18.33299446105957,1.0,0,3.9816219806671143,52.96220397949219,3.5220142535763443e-07,0,58720256,0.0038673707749694586,0.011715315282344818
3,128,,0.9657763838768005,Yes,model.layers.1.mlp.gate_proj,,direct_absmax,,3,uniform integer-like,0.07891442626714706,none,none,,458752,flat_block_absmax,11.028436660766602,1.0,0,3.9816219806671143,52.96220397949219,3.5220142535763443e-07,0,58720256,0.0038673707749694586,0.011715315282344818
2,128,,0.738124430179596,Yes,model.layers.1.mlp.gate_proj,,direct_absmax,,1,uniform integer-like,0.5908724665641785,none,none,,458752,flat_block_absmax,2.285062551498413,1.0,0,3.9816219806671143,52.96220397949219,3.5220142535763443e-07,0,58720256,0.0038673707749694586,0.011715315282344818
4,128,,1.0019934177398682,Yes-ish; needs rotation handling,model.layers.1.mlp.gate_proj,,hadamard_absmax,,7,uniform integer-like,0.013731921091675758,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,18.6226863861084,1.0,0,3.9816219806671143,52.96220397949219,3.5220142535763443e-07,0,58720256,0.0038673707749694586,0.011715315282344818
3,128,,0.9735642075538635,Yes-ish; needs rotation handling,model.layers.1.mlp.gate_proj,,hadamard_absmax,,3,uniform integer-like,0.07482972741127014,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,11.259259223937988,1.0,0,3.9816219806671143,52.96220397949219,3.5220142535763443e-07,0,58720256,0.0038673707749694586,0.011715315282344818
2,128,,0.7489501237869263,Yes-ish; needs rotation handling,model.layers.1.mlp.gate_proj,,hadamard_absmax,,1,uniform integer-like,0.5873611569404602,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,2.310947895050049,1.0,0,3.9816219806671143,52.96220397949219,3.5220142535763443e-07,0,58720256,0.0038673707749694586,0.011715315282344818
4,128,gaussian_lloyd_max_standard_normal,1.0041937828063965,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.gate_proj,16,hadamard_lm,,,non-uniform codebook,0.009328258223831654,polar_hadamard_blockwise,hadamard,0,,,20.30199432373047,1.0,0,3.9816219806671143,52.96220397949219,3.5220142535763443e-07,0,58720256,0.0038673707749694586,0.011715315282344818
3,128,gaussian_lloyd_max_standard_normal,0.9917536973953247,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.gate_proj,8,hadamard_lm,,,non-uniform codebook,0.03395902365446091,polar_hadamard_blockwise,hadamard,0,,,14.690447807312012,1.0,0,3.9816219806671143,52.96220397949219,3.5220142535763443e-07,0,58720256,0.0038673707749694586,0.011715315282344818
2,128,gaussian_lloyd_max_standard_normal,0.9489960074424744,No; needs LUT/dequant or codebook-aware MAC,model.layers.1.mlp.gate_proj,4,hadamard_lm,,,non-uniform codebook,0.11592491716146469,polar_hadamard_blockwise,hadamard,0,,,9.358232498168945,1.0,0,3.9816219806671143,52.96220397949219,3.5220142535763443e-07,0,58720256,0.0038673707749694586,0.011715315282344818
4,128,,1.0058318376541138,Yes,model.layers.1.mlp.up_proj,,direct_absmax,,7,uniform integer-like,0.014672267250716686,none,none,,458752,flat_block_absmax,18.33502769470215,1.0,0,3.865758180618286,48.587398529052734,1.366672449876205e-06,0,58720256,0.0033507347106933594,0.010656651109457016
3,128,,0.9683418273925781,Yes,model.layers.1.mlp.up_proj,,direct_absmax,,3,uniform integer-like,0.07866949588060379,none,none,,458752,flat_block_absmax,11.041935920715332,1.0,0,3.865758180618286,48.587398529052734,1.366672449876205e-06,0,58720256,0.0033507347106933594,0.010656651109457016
2,128,,0.7392139434814453,Yes,model.layers.1.mlp.up_proj,,direct_absmax,,1,uniform integer-like,0.5901667475700378,none,none,,458752,flat_block_absmax,2.290252447128296,1.0,0,3.865758180618286,48.587398529052734,1.366672449876205e-06,0,58720256,0.0033507347106933594,0.010656651109457016
4,128,,1.0031160116195679,Yes-ish; needs rotation handling,model.layers.1.mlp.up_proj,,hadamard_absmax,,7,uniform integer-like,0.013727311976253986,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,18.6241455078125,1.0,0,3.865758180618286,48.587398529052734,1.366672449876205e-06,0,58720256,0.0033507347106933594,0.010656651109457016
