a_bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_method,kv_rotation_backend,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,linear_rotation_backend,method,method_key,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,2.8369462490081787,0.018153036013245583,23.44503402709961,3,0.006355345249176025,0.03703495115041733,K3V4,hadamard_lm,randomized_hadamard,model.layers.19.self_attn,19,0.8898812532424927,0.22010675072669983,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.8996593356132507,0.21196503937244415,0.8996555805206299,0.2119661420583725,0.9875445167223612,0.025264519577225048,0.008667422458529472,0.49208274483680725,0.018153036013245583,0.04395594447851181,0.847949206829071,4,0.06077079102396965,o_proj_absorb,0.0707542821764946,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.6481679677963257,0.0065699052065610886,8.681523323059082,4,0.002660951344296336,0.011976626701653004,K4V4,hadamard_lm,random_orthogonal,model.layers.19.self_attn,19,0.9498236179351807,0.10288539528846741,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.954456627368927,0.09713886678218842,0.9544529914855957,0.09713892638683319,0.9942862788836161,0.011537575939049324,0.0035389314871281385,0.17809346318244934,0.0065699052065610886,0.015383254736661911,0.9037109613418579,4,0.028412844985723495,o_proj_absorb,0.037705495953559875,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,4.572625160217285,0.02787020429968834,27.44249153137207,3,0.007339248433709145,0.04270441085100174,K3V4,hadamard_lm,random_orthogonal,model.layers.19.self_attn,19,0.8729665875434875,0.27321603894233704,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.8880736827850342,0.27268072962760925,0.8880708813667297,0.2726799249649048,0.9873547156651815,0.02594459367295106,0.009162377566099167,0.7554905414581299,0.02787020429968834,0.06370116770267487,0.840087890625,4,0.061332155019044876,o_proj_absorb,0.07043802738189697,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.20.self_attn,20,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.2876136302947998,0.0036728091072291136,5.963734149932861,4,3.93068795290219e-08,0.00856994278728962,K4V4,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9904930591583252,0.020041629672050476,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9896495342254639,0.022316286340355873,0.9896450042724609,0.022316446527838707,1.000007172425588,4.1547838947053606e-08,4.1955029672635646e-08,0.09447586536407471,0.0036728091072291136,0.011328030377626419,0.9192870855331421,4,4.338160763950327e-08,o_proj_absorb,0.008836310356855392,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,2.113662004470825,0.011141922324895859,13.875104904174805,4,0.006898348219692707,0.01543151680380106,K4V4,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9487152099609375,0.10471729189157486,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.9591298699378967,0.08975778520107269,0.9591258764266968,0.08975674957036972,0.9906450907389323,0.01885717020680507,0.007175784558057785,0.28660425543785095,0.011141922324895859,0.02421467751264572,0.8962157964706421,4,0.04249737784266472,o_proj_absorb,0.05111825093626976,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.1996595859527588,0.005656655412167311,7.873228549957275,4,0.002363126026466489,0.010782772675156593,K4V4,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9647961854934692,0.07272534817457199,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9690762162208557,0.06766161322593689,0.9690718054771423,0.06766144186258316,0.9950644175211588,0.009971391099194685,0.002955298637971282,0.14550644159317017,0.005656655412167311,0.01568710058927536,0.9129638671875,4,0.024595748633146286,o_proj_absorb,0.03320823237299919,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.9215097427368164,0.02099357172846794,26.025981903076172,3,0.006362647749483585,0.036173805594444275,K3V4,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9061709642410278,0.1863286793231964,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9152389764785767,0.17689086496829987,0.9152343273162842,0.17689168453216553,0.9882417519887289,0.023953688020507496,0.007535935379564762,0.5400187373161316,0.02099357172846794,0.051536593586206436,0.8517090082168579,4,0.057962480932474136,o_proj_absorb,0.06624307483434677,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,0.6921015381813049,0.0051610395312309265,8.017488479614258,4,0.0023752383422106504,0.011014847084879875,K4V4,hadamard_lm,randomized_hadamard,model.layers.20.self_attn,20,0.9646326303482056,0.06982731074094772,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.9683392643928528,0.06432187557220459,0.9683350324630737,0.06432142108678818,0.9950231909751892,0.010042831767350435,0.002929535461589694,0.13275769352912903,0.0051610395312309265,0.01520334929227829,0.913330078125,4,0.02482372149825096,o_proj_absorb,0.03317568451166153,4
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,2.979900598526001,0.02094152942299843,25.595720291137695,3,0.006383264437317848,0.036639634519815445,K3V4,hadamard_lm,randomized_hadamard,model.layers.20.self_attn,20,0.9080208539962769,0.18639765679836273,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.9191833734512329,0.17414526641368866,0.9191794395446777,0.17414434254169464,0.9883846044540405,0.023669986830403406,0.007733179721981287,0.5386800765991211,0.02094152942299843,0.0558331198990345,0.8531249761581421,4,0.05689351633191109,o_proj_absorb,0.06515533477067947,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.7483813762664795,0.006870008073747158,8.253087043762207,4,0.0027233106084167957,0.011960966512560844,K4V4,hadamard_lm,random_orthogonal,model.layers.20.self_attn,20,0.9613615274429321,0.07980326563119888,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.9656816124916077,0.07314545661211014,0.96567702293396,0.07314569503068924,0.9949023524920145,0.010386600236718854,0.003185135079547763,0.1767175793647766,0.006870008073747158,0.018375784158706665,0.913867175579071,4,0.025251355022192,o_proj_absorb,0.03423120453953743,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,4.189447402954102,0.028338072821497917,29.100801467895508,3,0.0066990479826927185,0.040254391729831696,K3V4,hadamard_lm,random_orthogonal,model.layers.20.self_attn,20,0.8959715366363525,0.2106582671403885,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.9093433022499084,0.20306502282619476,0.9093389511108398,0.20306509733200073,0.9883267482121786,0.02396968100219965,0.008303760550916195,0.7289417386054993,0.028338072821497917,0.060743968933820724,0.854418933391571,4,0.056906234472990036,o_proj_absorb,0.06554917991161346,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.21.self_attn,21,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.15729568898677826,0.00538402795791626,5.223165512084961,4,3.9787355632370236e-08,0.008714584633708,K4V4,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9956889748573303,0.008659462444484234,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9906273484230042,0.01871459372341633,0.9906234741210938,0.01871473714709282,1.0000038544336955,4.1112009796506754e-08,4.062168912355446e-08,0.0819985568523407,0.00538402795791626,0.014330308884382248,0.9192138910293579,4,4.2926984633595566e-08,o_proj_absorb,0.009238497354090214,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.1356468200683594,0.012284742668271065,10.684463500976562,4,0.0063745807856321335,0.014875687658786774,K4V4,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9753121733665466,0.048796117305755615,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.9664565920829773,0.06749052554368973,0.9664527773857117,0.06749027222394943,0.9903533458709717,0.01943931293984254,0.00666503980755806,0.18709620833396912,0.012284742668271065,0.03175714612007141,0.895800769329071,4,0.04527831822633743,o_proj_absorb,0.054085128009319305,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.6087925434112549,0.007989865727722645,7.417235374450684,4,0.002550264820456505,0.01119145005941391,K4V4,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9843030571937561,0.03126739338040352,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9761565923690796,0.04721356928348541,0.9761525392532349,0.04721412807703018,0.9945950309435526,0.010874575081591805,0.0029454848263412714,0.12168537080287933,0.007989865727722645,0.020699910819530487,0.9087158441543579,4,0.027127975597977638,o_proj_absorb,0.03603129833936691,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.1826751232147217,0.027750303968787193,22.28464126586914,3,0.006662373431026936,0.03707237169146538,K3V4,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9543894529342651,0.08914964646100998,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9346593618392944,0.1315118372440338,0.9346559643745422,0.1315108835697174,0.9875239928563436,0.025372425094246864,0.0073933908715844154,0.42263615131378174,0.027750303968787193,0.06857387721538544,0.848681628704071,4,0.06206151098012924,o_proj_absorb,0.07067150622606277,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,0.7879455089569092,0.007175377570092678,6.373109340667725,4,0.002554547507315874,0.010988063178956509,K4V4,hadamard_lm,randomized_hadamard,model.layers.21.self_attn,21,0.984391450881958,0.031221378594636917,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.977030873298645,0.0455094575881958,0.9770273566246033,0.04550895839929581,0.9946361382802328,0.010767584666609764,0.0029279920272529125,0.10928075015544891,0.007175377570092678,0.0183449387550354,0.913378894329071,4,0.026820214465260506,o_proj_absorb,0.035885993391275406,4
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,1.9568653106689453,0.025402018800377846,20.930479049682617,3,0.00670146569609642,0.03630179911851883,K3V4,hadamard_lm,randomized_hadamard,model.layers.21.self_attn,21,0.9558528065681458,0.0863766223192215,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.9359548091888428,0.1271248757839203,0.935951292514801,0.12712439894676208,0.9872384667396545,0.02596981901054581,0.007559253368526697,0.386871874332428,0.025402018800377846,0.06232484430074692,0.855419933795929,4,0.06364873796701431,o_proj_absorb,0.07237058877944946,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,0.9542356729507446,0.008433699607849121,7.309911251068115,4,0.002589946147054434,0.01147165521979332,K4V4,hadamard_lm,random_orthogonal,model.layers.21.self_attn,21,0.9840532541275024,0.03177498281002045,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.9760041832923889,0.047987572848796844,0.9760004281997681,0.04798761010169983,0.9945916334788004,0.010924179184560975,0.003030563471838832,0.12844495475292206,0.008433699607849121,0.01995857059955597,0.912768542766571,4,0.027152027934789658,o_proj_absorb,0.036097317934036255,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,2.4883177280426025,0.02938835695385933,22.453628540039062,3,0.007160691078752279,0.039398692548274994,K3V4,hadamard_lm,random_orthogonal,model.layers.21.self_attn,21,0.9585471153259277,0.08174732327461243,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.932937502861023,0.13270223140716553,0.9329341053962708,0.13270151615142822,0.9872766931851705,0.026044586207717657,0.00783622171729803,0.4475836455821991,0.02938835695385933,0.07006392627954483,0.854052722454071,4,0.06313684582710266,o_proj_absorb,0.0715084820985794,3
