a_bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_method,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,method,method_key,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,1.769248127937317,0.009999178349971771,11.275245666503906,4,0.005907108075916767,0.014424390159547329,K4V3,hadamard_lm,model.layers.14.self_attn,14,0.9377791881561279,0.12076500058174133,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9532604813575745,0.0914677157998085,0.9532566070556641,0.09146789461374283,0.9891595641771952,0.021971023331085842,0.006832431070506573,0.22508570551872253,0.009999178349971771,0.02612525038421154,0.904003918170929,3,0.05317353084683418,o_proj_absorb,0.08606608957052231,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.15.self_attn,15,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.002221094910055399,1.2451363318177755e-07,0.0002720941847655922,16,4.071461390253717e-08,1.1206962824417133e-07,K16V16,fp16,model.layers.15.self_attn,15,1.0000015497207642,8.553208203920803e-07,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.0000543594360352,7.81142546202318e-07,1.0000518560409546,8.219155347433116e-07,1.0000036358833313,4.159673494541494e-08,4.0742250462244556e-08,4.3285535866743885e-06,1.2451363318177755e-07,3.4507189639043645e-07,0.999462902545929,16,4.333334047146309e-08,reconstruct,4.333334047146309e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.1693129688501358,0.002561368281021714,5.670061111450195,4,4.071461390253717e-08,0.008657566271722317,K4V4,hadamard_lm,model.layers.15.self_attn,15,0.9897507429122925,0.020940493792295456,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9891637563705444,0.022113095968961716,0.989161491394043,0.022112669423222542,1.0000036358833313,4.159673494541494e-08,4.0742250462244556e-08,0.08904261887073517,0.002561368281021714,0.011146731674671173,0.9166504144668579,4,4.333334047146309e-08,reconstruct,0.009089464321732521,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.1693129688501358,0.002561368281021714,5.670061111450195,4,4.071461390253717e-08,0.008657566271722317,K4V4,hadamard_lm,model.layers.15.self_attn,15,0.9897523522377014,0.02093902789056301,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9891637563705444,0.022113097831606865,0.989161491394043,0.02211267128586769,1.0000036358833313,4.159673494541494e-08,4.0742250462244556e-08,0.08904261887073517,0.002561368281021714,0.011146731674671173,0.9166504144668579,4,4.333334047146309e-08,o_proj_absorb,0.009089464321732521,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.7887760996818542,0.00855437945574522,18.41026496887207,3,4.071461390253717e-08,0.03093734383583069,K3V4,hadamard_lm,model.layers.15.self_attn,15,0.9705291986465454,0.06088842451572418,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9686880707740784,0.06639768183231354,0.9686859846115112,0.0663965493440628,1.0000036358833313,4.159673494541494e-08,4.0742250462244556e-08,0.29738178849220276,0.00855437945574522,0.0366719551384449,0.858203113079071,4,4.333334047146309e-08,o_proj_absorb,0.009089464321732521,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.1693129688501358,0.002561368281021714,5.670061111450195,4,4.071461390253717e-08,0.008657566271722317,K4V3,hadamard_lm,model.layers.15.self_attn,15,0.9833159446716309,0.033408768475055695,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9825655221939087,0.034842800348997116,0.9825630187988281,0.03484279662370682,1.0000036358833313,4.159673494541494e-08,4.0742250462244556e-08,0.08904261887073517,0.002561368281021714,0.011146731674671173,0.9166504144668579,3,4.333334047146309e-08,o_proj_absorb,0.03289128467440605,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.120300054550171,0.004674949217587709,9.146111488342285,4,0.002407956402748823,0.010935709811747074,K4V4,hadamard_lm,model.layers.15.self_attn,15,0.9685727953910828,0.0634189322590828,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9744614362716675,0.05240790545940399,0.9744595289230347,0.05240694060921669,0.9955153067906698,0.00902364356443286,0.003909488208591938,0.1625184863805771,0.004674949217587709,0.016047120094299316,0.9066406488418579,4,0.020753486081957817,o_proj_absorb,0.02983996458351612,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.891486167907715,0.017444396391510963,30.450931549072266,3,0.006318354047834873,0.036389920860528946,K3V4,hadamard_lm,model.layers.15.self_attn,15,0.909179151058197,0.17635448276996613,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.9244387745857239,0.15224210917949677,0.9244369864463806,0.15224048495292664,0.9895079334576925,0.021327422310908634,0.009806795977056026,0.6064316034317017,0.017444396391510963,0.05014817416667938,0.8437744379043579,4,0.04785711690783501,o_proj_absorb,0.05685708671808243,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,2.337777853012085,0.008702547289431095,13.896885871887207,4,0.005837159231305122,0.01424343790858984,K4V3,hadamard_lm,model.layers.15.self_attn,15,0.9373522400856018,0.1213773787021637,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9540791511535645,0.08991076797246933,0.9540773630142212,0.08990991115570068,0.9899729092915853,0.020299907463292282,0.009074662812054157,0.3025326728820801,0.008702547289431095,0.0219736285507679,0.895703136920929,3,0.04598790034651756,o_proj_absorb,0.07720334827899933,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.16.self_attn,16,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.0027868589386343956,1.636825999185021e-07,0.00022803462343290448,16,4.1187767862993496e-08,1.076808047173472e-07,K16V16,fp16,model.layers.16.self_attn,16,1.0000028610229492,9.972432053473312e-07,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.0000364780426025,7.659389780201309e-07,1.0000325441360474,8.109402642730856e-07,1.0000072518984477,4.188363789126015e-08,4.192446212414325e-08,3.6843939597019926e-06,1.636825999185021e-07,4.176193613147916e-07,0.999462902545929,16,4.253868368664371e-08,reconstruct,4.253868368664371e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.07440038025379181,0.004082949366420507,5.8763628005981445,4,4.1187767862993496e-08,0.008694012649357319,K4V4,hadamard_lm,model.layers.16.self_attn,16,0.9901490807533264,0.01998392678797245,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9909670352935791,0.018360434100031853,0.9909632802009583,0.018360307440161705,1.0000072518984477,4.188363789126015e-08,4.192446212414325e-08,0.0919046550989151,0.004082949366420507,0.013057641685009003,0.914501965045929,4,4.253868368664371e-08,reconstruct,0.009206253103911877,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.07440038025379181,0.004082949366420507,5.8763628005981445,4,4.1187767862993496e-08,0.008694012649357319,K4V4,hadamard_lm,model.layers.16.self_attn,16,0.9901484847068787,0.019983885809779167,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9909670352935791,0.018360434100031853,0.9909632802009583,0.018360307440161705,1.0000072518984477,4.188363789126015e-08,4.192446212414325e-08,0.0919046550989151,0.004082949366420507,0.013057641685009003,0.914501965045929,4,4.253868368664371e-08,o_proj_absorb,0.009206253103911877,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.6203420758247375,0.015619934536516666,22.11725616455078,3,4.1187767862993496e-08,0.03150242194533348,K3V4,hadamard_lm,model.layers.16.self_attn,16,0.9658397436141968,0.07945434749126434,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9693464040756226,0.07035141438245773,0.9693429470062256,0.07035069167613983,1.0000072518984477,4.188363789126015e-08,4.192446212414325e-08,0.35159504413604736,0.015619934536516666,0.05384467914700508,0.84765625,4,4.253868368664371e-08,o_proj_absorb,0.009206253103911877,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.07440038025379181,0.004082949366420507,5.8763628005981445,4,4.1187767862993496e-08,0.008694012649357319,K4V3,hadamard_lm,model.layers.16.self_attn,16,0.984815239906311,0.030207505449652672,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9853675961494446,0.02914813533425331,0.9853639602661133,0.029147665947675705,1.0000072518984477,4.188363789126015e-08,4.192446212414325e-08,0.0919046550989151,0.004082949366420507,0.013057641685009003,0.914501965045929,3,4.253868368664371e-08,o_proj_absorb,0.03371619060635567,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.6805133819580078,0.006356589961796999,8.694207191467285,4,0.0024607640225440264,0.011048276908695698,K4V4,hadamard_lm,model.layers.16.self_attn,16,0.9626511335372925,0.07600152492523193,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9715564250946045,0.057702481746673584,0.971552848815918,0.05770225450396538,0.9944920341173807,0.011090770286197463,0.0039244950748980045,0.1430829018354416,0.006356589961796999,0.019042782485485077,0.9073241949081421,4,0.02688705176115036,o_proj_absorb,0.03590065613389015,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.468261241912842,0.024043086916208267,28.544164657592773,3,0.006491389591246843,0.03732428327202797,K3V4,hadamard_lm,model.layers.16.self_attn,16,0.9021276235580444,0.2106940895318985,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.9219018220901489,0.16699649393558502,0.9218986630439758,0.16699576377868652,0.9869569142659506,0.026409565936774015,0.009865032508969307,0.5411949753761292,0.024043086916208267,0.06472256034612656,0.842700183391571,4,0.0628722757101059,o_proj_absorb,0.07184498757123947,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,1.56991708278656,0.010623500682413578,12.839578628540039,4,0.005907104816287756,0.014431880787014961,K4V3,hadamard_lm,model.layers.16.self_attn,16,0.9292600154876709,0.1379835456609726,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9507012963294983,0.09651118516921997,0.9506974220275879,0.09651152044534683,0.9875947634379069,0.025011606359233458,0.008961504325270653,0.23912841081619263,0.010623500682413578,0.025250259786844254,0.900830090045929,3,0.06016620993614197,o_proj_absorb,0.09134719520807266,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.17.self_attn,17,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.0022346284240484238,1.272138661079225e-07,0.0002143428719136864,16,4.061407210542711e-08,1.2094267276552273e-07,K16V16,fp16,model.layers.17.self_attn,17,1.0000027418136597,1.2973674756722176e-06,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.000024676322937,1.1268139132880606e-06,1.000020980834961,1.1650437272692216e-06,1.0000043511390686,4.220996530079901e-08,4.259004526829813e-08,3.4271320146217477e-06,1.272138661079225e-07,3.2246737191599095e-07,0.9997314214706421,16,4.34257785286718e-08,reconstruct,4.34257785286718e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.18035048246383667,0.003335373243317008,5.718174934387207,4,4.061407210542711e-08,0.008754592388868332,K4V4,hadamard_lm,model.layers.17.self_attn,17,0.9816935062408447,0.03666241094470024,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9820987582206726,0.036179203540086746,0.982094943523407,0.03617918863892555,1.0000043511390686,4.220996530079901e-08,4.259004526829813e-08,0.08985470235347748,0.003335373243317008,0.009446045383810997,0.9187988042831421,4,4.34257785286718e-08,reconstruct,0.009001074358820915,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.18035048246383667,0.003335373243317008,5.718174934387207,4,4.061407210542711e-08,0.008754592388868332,K4V4,hadamard_lm,model.layers.17.self_attn,17,0.9816942811012268,0.03666222468018532,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9820987582206726,0.036179203540086746,0.982094943523407,0.03617919236421585,1.0000043511390686,4.220996530079901e-08,4.259004526829813e-08,0.08985470235347748,0.003335373243317008,0.009446045383810997,0.9187988042831421,4,4.34257785286718e-08,o_proj_absorb,0.009001074358820915,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.7292839288711548,0.011313758790493011,18.97481918334961,3,4.061407210542711e-08,0.03151924908161163,K3V4,hadamard_lm,model.layers.17.self_attn,17,0.9451735019683838,0.1228647530078888,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9462670683860779,0.12345261871814728,0.9462643265724182,0.12345120310783386,1.0000043511390686,4.220996530079901e-08,4.259004526829813e-08,0.30479180812835693,0.011313758790493011,0.036782898008823395,0.860791027545929,4,4.34257785286718e-08,o_proj_absorb,0.009001074358820915,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.18035048246383667,0.003335373243317008,5.718174934387207,4,4.061407210542711e-08,0.008754592388868332,K4V3,hadamard_lm,model.layers.17.self_attn,17,0.9731404781341553,0.053245577961206436,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9727936387062073,0.05417274311184883,0.9727895855903625,0.05417335033416748,1.0000043511390686,4.220996530079901e-08,4.259004526829813e-08,0.08985470235347748,0.003335373243317008,0.009446045383810997,0.9187988042831421,3,4.34257785286718e-08,o_proj_absorb,0.03308635577559471,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.2727129459381104,0.005816738121211529,8.409161567687988,4,0.002798976143822074,0.011438529007136822,K4V4,hadamard_lm,model.layers.17.self_attn,17,0.9475921392440796,0.10625788569450378,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9530906081199646,0.09786805510520935,0.9530868530273438,0.0978681743144989,0.9934683243433634,0.013103422475978732,0.003465541172772646,0.15670248866081238,0.005816738121211529,0.015439474023878574,0.908764660358429,4,0.033045750111341476,o_proj_absorb,0.04149286076426506,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,3.4662835597991943,0.021519633010029793,25.08806610107422,3,0.00717564532533288,0.03804188594222069,K3V4,hadamard_lm,model.layers.17.self_attn,17,0.8565831184387207,0.32274916768074036,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.8702163100242615,0.31661608815193176,0.8702138066291809,0.31661486625671387,0.9850707451502482,0.030301780284692843,0.00856909528374672,0.5797373056411743,0.021519633010029793,0.05498681962490082,0.850781261920929,4,0.07516060024499893,o_proj_absorb,0.08321437239646912,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,2.27117657661438,0.00995181780308485,12.00023365020752,4,0.006496780551970005,0.014977819286286831,K4V3,hadamard_lm,model.layers.17.self_attn,17,0.9077286720275879,0.1818295121192932,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9218469262123108,0.15765878558158875,0.9218437671661377,0.15765829384326935,0.9851542711257935,0.029931214948495228,0.007966718636453152,0.26810121536254883,0.00995181780308485,0.021553877741098404,0.897778332233429,3,0.07533014565706253,o_proj_absorb,0.105797179043293,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.18.self_attn,18,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.0019608871079981327,1.7290084031174047e-07,0.0002619860169943422,16,4.174604129048021e-08,1.1400326371813208e-07,K16V16,fp16,model.layers.18.self_attn,18,1.000005841255188,7.143315770008485e-07,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.0000406503677368,6.599014454877761e-07,1.0000369548797607,6.987316396589449e-07,1.000005026658376,4.273257421990214e-08,4.246134821528358e-08,4.153610461798962e-06,1.7290084031174047e-07,3.47364334629674e-07,0.999462902545929,16,4.399033315394263e-08,reconstruct,4.399033315394263e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.17387524247169495,0.0031187233980745077,4.76473331451416,4,4.174604129048021e-08,0.00868733786046505,K4V4,hadamard_lm,model.layers.18.self_attn,18,0.9911860227584839,0.017895078286528587,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9907438158988953,0.018666399642825127,0.9907403588294983,0.0186661034822464,1.000005026658376,4.273257421990214e-08,4.246134821528358e-08,0.07492133975028992,0.0031187233980745077,0.009252875111997128,0.9232177734375,4,4.399033315394263e-08,reconstruct,0.009095110930502415,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.17387524247169495,0.0031187233980745077,4.76473331451416,4,4.174604129048021e-08,0.00868733786046505,K4V4,hadamard_lm,model.layers.18.self_attn,18,0.9911842942237854,0.017895538359880447,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9907436966896057,0.018666399642825127,0.9907403588294983,0.0186660997569561,1.000005026658376,4.273257421990214e-08,4.246134821528358e-08,0.07492133975028992,0.0031187233980745077,0.009252875111997128,0.9232177734375,4,4.399033315394263e-08,o_proj_absorb,0.009095110930502415,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.5643141269683838,0.012852692045271397,19.442270278930664,3,4.174604129048021e-08,0.031255289912223816,K3V4,hadamard_lm,model.layers.18.self_attn,18,0.9566405415534973,0.0848764181137085,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9574358463287354,0.0834261104464531,0.9574326276779175,0.08342548459768295,1.000005026658376,4.273257421990214e-08,4.246134821528358e-08,0.30876123905181885,0.012852692045271397,0.04282712936401367,0.856030285358429,4,4.399033315394263e-08,o_proj_absorb,0.009095110930502415,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.17387524247169495,0.0031187233980745077,4.76473331451416,4,4.174604129048021e-08,0.00868733786046505,K4V3,hadamard_lm,model.layers.18.self_attn,18,0.9830052852630615,0.03538571670651436,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9816854596138,0.03727263584733009,0.9816820621490479,0.03727239370346069,1.000005026658376,4.273257421990214e-08,4.246134821528358e-08,0.07492133975028992,0.0031187233980745077,0.009252875111997128,0.9232177734375,3,4.399033315394263e-08,o_proj_absorb,0.03316235914826393,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.0117900371551514,0.005777113605290651,7.858459949493408,4,0.0026838735211640596,0.011260796338319778,K4V4,hadamard_lm,model.layers.18.self_attn,18,0.9696632623672485,0.06024884432554245,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9751814007759094,0.04998212307691574,0.9751775860786438,0.04998242110013962,0.9949021935462952,0.01025770177754263,0.004088078625500202,0.13878405094146729,0.005777113605290651,0.01572555862367153,0.9119628667831421,4,0.02400115318596363,o_proj_absorb,0.03288263455033302,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.1577348709106445,0.018451258540153503,23.71256446838379,3,0.006696606520563364,0.03722609952092171,K3V4,hadamard_lm,model.layers.18.self_attn,18,0.9187209606170654,0.15624043345451355,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.9295272827148438,0.13765887916088104,0.9295247197151184,0.13765689730644226,0.9879332780838013,0.024437892095496256,0.010196393355727196,0.4432560205459595,0.018451258540153503,0.0476730614900589,0.8519287109375,4,0.05642067641019821,o_proj_absorb,0.0653359517455101,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,2.1710619926452637,0.010684625245630741,11.71385669708252,4,0.006357752718031406,0.014866776764392853,K4V3,hadamard_lm,model.layers.18.self_attn,18,0.9302048683166504,0.13486534357070923,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9445872902870178,0.10785827040672302,0.9445838928222656,0.10785817354917526,0.9884156386057535,0.023383987446626026,0.009540635161101818,0.2566775977611542,0.010684625245630741,0.024565890431404114,0.894775390625,3,0.05425357446074486,o_proj_absorb,0.08601108193397522,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.19.self_attn,19,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.0010960879735648632,1.1151127665698368e-07,0.0001922570081660524,16,4.090514593713124e-08,1.1978870873008418e-07,K16V16,fp16,model.layers.19.self_attn,19,1.0000033378601074,1.0340653489038232e-06,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.000022292137146,8.96329822808184e-07,1.0000184774398804,9.403071317137801e-07,1.000006377696991,4.181945811865262e-08,4.159287669835976e-08,3.0227879506128374e-06,1.1151127665698368e-07,2.718255700528971e-07,0.999682605266571,16,4.296035172046686e-08,reconstruct,4.296035172046686e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.18702229857444763,0.0029532620683312416,5.088571071624756,4,4.090514593713124e-08,0.00871011707931757,K4V4,hadamard_lm,model.layers.19.self_attn,19,0.9871528744697571,0.026071060448884964,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9870686531066895,0.026139594614505768,0.987064778804779,0.026139970868825912,1.000006377696991,4.181945811865262e-08,4.159287669835976e-08,0.08005544543266296,0.0029532620683312416,0.008594479411840439,0.9234863519668579,4,4.296035172046686e-08,reconstruct,0.009207744151353836,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.18702229857444763,0.0029532620683312416,5.088571071624756,4,4.090514593713124e-08,0.00871011707931757,K4V4,hadamard_lm,model.layers.19.self_attn,19,0.9871524572372437,0.026072904467582703,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9870686531066895,0.026139596477150917,0.9870648384094238,0.026139970868825912,1.000006377696991,4.181945811865262e-08,4.159287669835976e-08,0.08005544543266296,0.0029532620683312416,0.008594479411840439,0.9234863519668579,4,4.296035172046686e-08,o_proj_absorb,0.009207744151353836,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.9088671803474426,0.011266088113188744,18.7192440032959,3,4.090514593713124e-08,0.030947819352149963,K3V4,hadamard_lm,model.layers.19.self_attn,19,0.9593612551689148,0.09062489122152328,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9607424139976501,0.0893990769982338,0.9607386589050293,0.08939962089061737,1.000006377696991,4.181945811865262e-08,4.159287669835976e-08,0.30539506673812866,0.011266088113188744,0.03300638869404793,0.861523449420929,4,4.296035172046686e-08,o_proj_absorb,0.009207744151353836,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.18702229857444763,0.0029532620683312416,5.088571071624756,4,4.090514593713124e-08,0.00871011707931757,K4V3,hadamard_lm,model.layers.19.self_attn,19,0.9802421927452087,0.03935237601399422,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9786639213562012,0.04244117811322212,0.9786598086357117,0.042441900819540024,1.000006377696991,4.181945811865262e-08,4.159287669835976e-08,0.08005544543266296,0.0029532620683312416,0.008594479411840439,0.9234863519668579,3,4.296035172046686e-08,o_proj_absorb,0.03355204686522484,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.9675946831703186,0.004765595309436321,7.331485748291016,4,0.002383897081017494,0.011044721119105816,K4V4,hadamard_lm,model.layers.19.self_attn,19,0.9531382918357849,0.09269607067108154,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9567903876304626,0.08602794259786606,0.9567866921424866,0.08602834492921829,0.9943703413009644,0.01129808866729339,0.003368646837770939,0.12918320298194885,0.004765595309436321,0.013696663081645966,0.912524402141571,4,0.028141722083091736,o_proj_absorb,0.03703363984823227,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,3.0674421787261963,0.019147170707583427,23.80879783630371,3,0.006143379490822554,0.03607594594359398,K3V4,hadamard_lm,model.layers.19.self_attn,19,0.8868364095687866,0.2296820729970932,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.8957907557487488,0.22235478460788727,0.8957872986793518,0.22235533595085144,0.9866031408309937,0.027123682666569948,0.008759250864386559,0.5190312266349792,0.019147170707583427,0.04559291899204254,0.846875011920929,4,0.06646841764450073,o_proj_absorb,0.07568970322608948,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,2.0029561519622803,0.00868525542318821,11.056021690368652,4,0.005716362502425909,0.014294753782451153,K4V3,hadamard_lm,model.layers.19.self_attn,19,0.9122298359870911,0.17209196090698242,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9237235188484192,0.15321046113967896,0.9237197637557983,0.1532111018896103,0.9875807960828146,0.025039082237829764,0.008024487644433975,0.23543524742126465,0.00868525542318821,0.02069072425365448,0.899609386920929,3,0.06137639656662941,o_proj_absorb,0.09342126548290253,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.20.self_attn,20,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
