layer_index,method_key,projection_relative_mse,score_relative_mse,softmax_kl,topk_overlap,pre_o_output_relative_mse,pre_o_output_cosine,layer_output_relative_mse,layer_output_cosine
14,attn_kv_only_hlm_k4v4_oabsorb,4.211888201173982e-08,0.004127329681068659,0.016342051327228546,0.9161132574081421,0.025469524785876274,0.987529456615448,0.02754375711083412,0.9863189458847046
14,attn_kv_only_hlm_k4v4_reconstruct,4.211888201173982e-08,0.004127329681068659,0.016342051327228546,0.9161132574081421,0.025469526648521423,0.987529456615448,0.02754306234419346,0.9863200187683105
14,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.023415854045500357,0.021404830738902092,0.0700204148888588,0.848681628704071,0.16162022948265076,0.9191582202911377,0.20654745399951935,0.8936222791671753
14,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.021971023331085842,0.009999178349971771,0.02612525038421154,0.904003918170929,0.09146789461374283,0.9532566070556641,0.12076500058174133,0.9377791881561279
14,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.009677462124576172,0.006326579954475164,0.02163211815059185,0.910717785358429,0.054496560245752335,0.9733431935310364,0.06890296190977097,0.9655613303184509
14,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
15,attn_identity_fp16,4.159673494541494e-08,1.2451363318177755e-07,3.4507189639043645e-07,0.999462902545929,8.219155347433116e-07,1.0000518560409546,8.553208203920803e-07,1.0000015497207642
15,attn_kv_only_hlm_k3v4_oabsorb,4.159673494541494e-08,0.00855437945574522,0.0366719551384449,0.858203113079071,0.0663965493440628,0.9686859846115112,0.06088842451572418,0.9705291986465454
15,attn_kv_only_hlm_k4v3_oabsorb,4.159673494541494e-08,0.002561368281021714,0.011146731674671173,0.9166504144668579,0.03484279662370682,0.9825630187988281,0.033408768475055695,0.9833159446716309
15,attn_kv_only_hlm_k4v4_oabsorb,4.159673494541494e-08,0.002561368281021714,0.011146731674671173,0.9166504144668579,0.02211267128586769,0.989161491394043,0.02093902789056301,0.9897523522377014
15,attn_kv_only_hlm_k4v4_reconstruct,4.159673494541494e-08,0.002561368281021714,0.011146731674671173,0.9166504144668579,0.022112669423222542,0.989161491394043,0.020940493792295456,0.9897507429122925
15,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.021327422310908634,0.017444396391510963,0.05014817416667938,0.8437744379043579,0.15224048495292664,0.9244369864463806,0.17635448276996613,0.909179151058197
15,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.020299907463292282,0.008702547289431095,0.0219736285507679,0.895703136920929,0.08990991115570068,0.9540773630142212,0.1213773787021637,0.9373522400856018
15,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.00902364356443286,0.004674949217587709,0.016047120094299316,0.9066406488418579,0.05240694060921669,0.9744595289230347,0.0634189322590828,0.9685727953910828
15,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
16,attn_identity_fp16,4.188363789126015e-08,1.636825999185021e-07,4.176193613147916e-07,0.999462902545929,8.109402642730856e-07,1.0000325441360474,9.972432053473312e-07,1.0000028610229492
