activation_bits,bits,block_size,codebook,compute_interpretation,cosine,element_format,layer_index,levels,method,mxfp4_group_size,original_finite_ratio,original_inf_count,original_kurtosis,original_max_mean_ratio,original_mean,original_nan_count,original_numel,original_outlier_ratio_3sigma,original_std,qmax,quantizer_type,relative_mse,rotated_finite_ratio,rotated_inf_count,rotated_kurtosis,rotated_max_mean_ratio,rotated_mean,rotated_nan_count,rotated_numel,rotated_outlier_ratio_3sigma,rotated_std,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,site,sqnr_db
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9444618225097656,,17,4,rot_lm,,1.0,0,12.038453102111816,11.773930549621582,0.12206567823886871,0,131072,0.01647186279296875,2.5063700675964355,,non-uniform codebook,0.1080787181854248,1.0,0,2.8184707164764404,4.985158443450928,-0.006835566833615303,0,131072,0.0014190673828125,2.5093319416046143,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,9.662598609924316
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9901728630065918,,17,,direct_absmax,,1.0,0,5.645041465759277,12.469531059265137,-0.0050409771502017975,0,131072,0.0120849609375,0.3241444230079651,7,uniform integer-like,0.01996295526623726,1.0,0,3.9921369552612305,7.762110233306885,0.0036361347883939743,0,131072,0.0080718994140625,0.32416296005249023,none,none,,1024,,last_dim_block_absmax,v_proj_out,16.997753143310547
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9503395557403564,,17,,direct_absmax,,1.0,0,5.645041465759277,12.469531059265137,-0.0050409771502017975,0,131072,0.0120849609375,0.3241444230079651,3,uniform integer-like,0.10653027147054672,1.0,0,3.9921369552612305,7.762110233306885,0.0036361347883939743,0,131072,0.0080718994140625,0.32416296005249023,none,none,,1024,,last_dim_block_absmax,v_proj_out,9.725269317626953
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.7030530571937561,,17,,direct_absmax,,1.0,0,5.645041465759277,12.469531059265137,-0.0050409771502017975,0,131072,0.0120849609375,0.3241444230079651,1,uniform integer-like,0.6168709397315979,1.0,0,3.9921369552612305,7.762110233306885,0.0036361347883939743,0,131072,0.0080718994140625,0.32416296005249023,none,none,,1024,,last_dim_block_absmax,v_proj_out,2.0980567932128906
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9927546381950378,E2M1,17,,mxfp4,32,1.0,0,5.645041465759277,12.469531059265137,-0.0050409771502017975,0,131072,0.0120849609375,0.3241444230079651,,mxfp4_e2m1_fake_quant,0.014462015591561794,1.0,0,3.9921369552612305,7.762110233306885,0.0036361347883939743,0,131072,0.0080718994140625,0.32416296005249023,none,none,,4096,E8M0_like_power2,group_power2,v_proj_out,18.3977108001709
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9933695793151855,,17,,rot_absmax,,1.0,0,5.645041465759277,12.469531059265137,-0.0050409771502017975,0,131072,0.0120849609375,0.3241444230079651,7,uniform integer-like,0.013397788628935814,1.0,0,3.9921369552612305,7.762110233306885,0.0036361347883939743,0,131072,0.0080718994140625,0.32416296005249023,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,v_proj_out,18.72966957092285
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9655997157096863,,17,,rot_absmax,,1.0,0,5.645041465759277,12.469531059265137,-0.0050409771502017975,0,131072,0.0120849609375,0.3241444230079651,3,uniform integer-like,0.07256875932216644,1.0,0,3.9921369552612305,7.762110233306885,0.0036361347883939743,0,131072,0.0080718994140625,0.32416296005249023,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,v_proj_out,11.392502784729004
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7468224763870239,,17,,rot_absmax,,1.0,0,5.645041465759277,12.469531059265137,-0.0050409771502017975,0,131072,0.0120849609375,0.3241444230079651,1,uniform integer-like,0.5828903913497925,1.0,0,3.9921369552612305,7.762110233306885,0.0036361347883939743,0,131072,0.0080718994140625,0.32416296005249023,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,v_proj_out,2.3441312313079834
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9954190850257874,,17,16,rot_lm,,1.0,0,5.645041465759277,12.469531059265137,-0.0050409771502017975,0,131072,0.0120849609375,0.3241444230079651,,non-uniform codebook,0.009129805490374565,1.0,0,3.9921369552612305,7.762110233306885,0.0036361347883939743,0,131072,0.0080718994140625,0.32416296005249023,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,20.395383834838867
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9831765294075012,,17,8,rot_lm,,1.0,0,5.645041465759277,12.469531059265137,-0.0050409771502017975,0,131072,0.0120849609375,0.3241444230079651,,non-uniform codebook,0.0333615206182003,1.0,0,3.9921369552612305,7.762110233306885,0.0036361347883939743,0,131072,0.0080718994140625,0.32416296005249023,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,14.767541885375977
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9413053393363953,,17,4,rot_lm,,1.0,0,5.645041465759277,12.469531059265137,-0.0050409771502017975,0,131072,0.0120849609375,0.3241444230079651,,non-uniform codebook,0.11395469307899475,1.0,0,3.9921369552612305,7.762110233306885,0.0036361347883939743,0,131072,0.0080718994140625,0.32416296005249023,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,9.432677268981934
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9882521033287048,,17,,direct_absmax,,1.0,0,5.629861354827881,25.41568946838379,-0.0014912873739376664,0,1048576,0.007343292236328125,0.3811550438404083,7,uniform integer-like,0.023979857563972473,1.0,0,3.0327494144439697,5.927047252655029,0.002027513226494193,0,1048576,0.0029001235961914062,0.3811527490615845,none,none,,8192,,last_dim_block_absmax,ffn_input,16.201534271240234
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9413281083106995,,17,,direct_absmax,,1.0,0,5.629861354827881,25.41568946838379,-0.0014912873739376664,0,1048576,0.007343292236328125,0.3811550438404083,3,uniform integer-like,0.12724724411964417,1.0,0,3.0327494144439697,5.927047252655029,0.002027513226494193,0,1048576,0.0029001235961914062,0.3811527490615845,none,none,,8192,,last_dim_block_absmax,ffn_input,8.953516006469727
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.6604720950126648,,17,,direct_absmax,,1.0,0,5.629861354827881,25.41568946838379,-0.0014912873739376664,0,1048576,0.007343292236328125,0.3811550438404083,1,uniform integer-like,0.6586925387382507,1.0,0,3.0327494144439697,5.927047252655029,0.002027513226494193,0,1048576,0.0029001235961914062,0.3811527490615845,none,none,,8192,,last_dim_block_absmax,ffn_input,1.8131723403930664
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9921267032623291,E2M1,17,,mxfp4,32,1.0,0,5.629861354827881,25.41568946838379,-0.0014912873739376664,0,1048576,0.007343292236328125,0.3811550438404083,,mxfp4_e2m1_fake_quant,0.01579231210052967,1.0,0,3.0327494144439697,5.927047252655029,0.002027513226494193,0,1048576,0.0029001235961914062,0.3811527490615845,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,18.01554298400879
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9933158755302429,,17,,rot_absmax,,1.0,0,5.629861354827881,25.41568946838379,-0.0014912873739376664,0,1048576,0.007343292236328125,0.3811550438404083,7,uniform integer-like,0.013624670915305614,1.0,0,3.0327494144439697,5.927047252655029,0.002027513226494193,0,1048576,0.0029001235961914062,0.3811527490615845,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,ffn_input,18.656740188598633
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9650232791900635,,17,,rot_absmax,,1.0,0,5.629861354827881,25.41568946838379,-0.0014912873739376664,0,1048576,0.007343292236328125,0.3811550438404083,3,uniform integer-like,0.07417178899049759,1.0,0,3.0327494144439697,5.927047252655029,0.002027513226494193,0,1048576,0.0029001235961914062,0.3811527490615845,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,ffn_input,11.297612190246582
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7436076998710632,,17,,rot_absmax,,1.0,0,5.629861354827881,25.41568946838379,-0.0014912873739376664,0,1048576,0.007343292236328125,0.3811550438404083,1,uniform integer-like,0.5851343870162964,1.0,0,3.0327494144439697,5.927047252655029,0.002027513226494193,0,1048576,0.0029001235961914062,0.3811527490615845,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,ffn_input,2.327444076538086
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9953880906105042,,17,16,rot_lm,,1.0,0,5.629861354827881,25.41568946838379,-0.0014912873739376664,0,1048576,0.007343292236328125,0.3811550438404083,,non-uniform codebook,0.00930460449308157,1.0,0,3.0327494144439697,5.927047252655029,0.002027513226494193,0,1048576,0.0029001235961914062,0.3811527490615845,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.313018798828125
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9829917550086975,,17,8,rot_lm,,1.0,0,5.629861354827881,25.41568946838379,-0.0014912873739376664,0,1048576,0.007343292236328125,0.3811550438404083,,non-uniform codebook,0.03381684049963951,1.0,0,3.0327494144439697,5.927047252655029,0.002027513226494193,0,1048576,0.0029001235961914062,0.3811527490615845,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.708670616149902
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9405185580253601,,17,4,rot_lm,,1.0,0,5.629861354827881,25.41568946838379,-0.0014912873739376664,0,1048576,0.007343292236328125,0.3811550438404083,,non-uniform codebook,0.11549867689609528,1.0,0,3.0327494144439697,5.927047252655029,0.002027513226494193,0,1048576,0.0029001235961914062,0.3811527490615845,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,9.374229431152344
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9742051362991333,,17,,direct_absmax,,1.0,0,211.57022094726562,140.95896911621094,-4.11213404731825e-05,0,2883584,0.013187061995267868,0.08761795610189438,7,uniform integer-like,0.053399115800857544,1.0,0,4.707427024841309,13.561456680297852,0.0002744999073911458,0,2883584,0.008426666259765625,0.08761755377054214,none,none,,22528,,last_dim_block_absmax,ffn_intermediate,12.724658966064453
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9143105149269104,,17,,direct_absmax,,1.0,0,211.57022094726562,140.95896911621094,-4.11213404731825e-05,0,2883584,0.013187061995267868,0.08761795610189438,3,uniform integer-like,0.17582593858242035,1.0,0,4.707427024841309,13.561456680297852,0.0002744999073911458,0,2883584,0.008426666259765625,0.08761755377054214,none,none,,22528,,last_dim_block_absmax,ffn_intermediate,7.54917049407959
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.7423275709152222,,17,,direct_absmax,,1.0,0,211.57022094726562,140.95896911621094,-4.11213404731825e-05,0,2883584,0.013187061995267868,0.08761795610189438,1,uniform integer-like,0.47474849224090576,1.0,0,4.707427024841309,13.561456680297852,0.0002744999073911458,0,2883584,0.008426666259765625,0.08761755377054214,none,none,,22528,,last_dim_block_absmax,ffn_intermediate,3.235363721847534
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9893877506256104,E2M1,17,,mxfp4,32,1.0,0,211.57022094726562,140.95896911621094,-4.11213404731825e-05,0,2883584,0.013187061995267868,0.08761795610189438,,mxfp4_e2m1_fake_quant,0.023321956396102905,1.0,0,4.707427024841309,13.561456680297852,0.0002744999073911458,0,2883584,0.008426666259765625,0.08761755377054214,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,16.322349548339844
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.995318591594696,,17,,rot_absmax,,1.0,0,211.57022094726562,140.95896911621094,-4.11213404731825e-05,0,2883584,0.013187061995267868,0.08761795610189438,7,uniform integer-like,0.01102571003139019,1.0,0,4.707427024841309,13.561456680297852,0.0002744999073911458,0,2883584,0.008426666259765625,0.08761755377054214,block_hadamard_last_dim,hadamard,11,22528,,last_dim_block_absmax,ffn_intermediate,19.57593536376953
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.97200608253479,,17,,rot_absmax,,1.0,0,211.57022094726562,140.95896911621094,-4.11213404731825e-05,0,2883584,0.013187061995267868,0.08761795610189438,3,uniform integer-like,0.06009000539779663,1.0,0,4.707427024841309,13.561456680297852,0.0002744999073911458,0,2883584,0.008426666259765625,0.08761755377054214,block_hadamard_last_dim,hadamard,11,22528,,last_dim_block_absmax,ffn_intermediate,12.211977005004883
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7887058258056641,,17,,rot_absmax,,1.0,0,211.57022094726562,140.95896911621094,-4.11213404731825e-05,0,2883584,0.013187061995267868,0.08761795610189438,1,uniform integer-like,0.5301624536514282,1.0,0,4.707427024841309,13.561456680297852,0.0002744999073911458,0,2883584,0.008426666259765625,0.08761755377054214,block_hadamard_last_dim,hadamard,11,22528,,last_dim_block_absmax,ffn_intermediate,2.7559101581573486
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9964269995689392,,17,16,rot_lm,,1.0,0,211.57022094726562,140.95896911621094,-4.11213404731825e-05,0,2883584,0.013187061995267868,0.08761795610189438,,non-uniform codebook,0.008705420419573784,1.0,0,4.707427024841309,13.561456680297852,0.0002744999073911458,0,2883584,0.008426666259765625,0.08761755377054214,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.602102279663086
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9848049879074097,,17,8,rot_lm,,1.0,0,211.57022094726562,140.95896911621094,-4.11213404731825e-05,0,2883584,0.013187061995267868,0.08761795610189438,,non-uniform codebook,0.0317012295126915,1.0,0,4.707427024841309,13.561456680297852,0.0002744999073911458,0,2883584,0.008426666259765625,0.08761755377054214,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.989238739013672
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9447036385536194,,17,4,rot_lm,,1.0,0,211.57022094726562,140.95896911621094,-4.11213404731825e-05,0,2883584,0.013187061995267868,0.08761795610189438,,non-uniform codebook,0.1100134551525116,1.0,0,4.707427024841309,13.561456680297852,0.0002744999073911458,0,2883584,0.008426666259765625,0.08761755377054214,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,9.585541725158691
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9647724628448486,,18,,direct_absmax,,1.0,0,49.066524505615234,38.67413330078125,0.0025664332788437605,0,1048576,0.01122283935546875,0.5183024406433105,7,uniform integer-like,0.0731530487537384,1.0,0,3.251671075820923,6.5543694496154785,0.012128710746765137,0,1048576,0.004242897033691406,0.5181667804718018,none,none,,8192,,last_dim_block_absmax,attn_input,11.357675552368164
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.8807041049003601,,18,,direct_absmax,,1.0,0,49.066524505615234,38.67413330078125,0.0025664332788437605,0,1048576,0.01122283935546875,0.5183024406433105,3,uniform integer-like,0.2397720217704773,1.0,0,3.251671075820923,6.5543694496154785,0.012128710746765137,0,1048576,0.004242897033691406,0.5181667804718018,none,none,,8192,,last_dim_block_absmax,attn_input,6.202015399932861
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.7090591788291931,,18,,direct_absmax,,1.0,0,49.066524505615234,38.67413330078125,0.0025664332788437605,0,1048576,0.01122283935546875,0.5183024406433105,1,uniform integer-like,0.5180946588516235,1.0,0,3.251671075820923,6.5543694496154785,0.012128710746765137,0,1048576,0.004242897033691406,0.5181667804718018,none,none,,8192,,last_dim_block_absmax,attn_input,2.8559088706970215
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9868115782737732,E2M1,18,,mxfp4,32,1.0,0,49.066524505615234,38.67413330078125,0.0025664332788437605,0,1048576,0.01122283935546875,0.5183024406433105,,mxfp4_e2m1_fake_quant,0.026605144143104553,1.0,0,3.251671075820923,6.5543694496154785,0.012128710746765137,0,1048576,0.004242897033691406,0.5181667804718018,none,none,,32768,E8M0_like_power2,group_power2,attn_input,15.750343322753906
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9943296313285828,,18,,rot_absmax,,1.0,0,49.066524505615234,38.67413330078125,0.0025664332788437605,0,1048576,0.01122283935546875,0.5183024406433105,7,uniform integer-like,0.011611076071858406,1.0,0,3.251671075820923,6.5543694496154785,0.012128710746765137,0,1048576,0.004242897033691406,0.5181667804718018,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,attn_input,19.351274490356445
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.969990074634552,,18,,rot_absmax,,1.0,0,49.066524505615234,38.67413330078125,0.0025664332788437605,0,1048576,0.01122283935546875,0.5183024406433105,3,uniform integer-like,0.06319064646959305,1.0,0,3.251671075820923,6.5543694496154785,0.012128710746765137,0,1048576,0.004242897033691406,0.5181667804718018,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,attn_input,11.993471145629883
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7731218338012695,,18,,rot_absmax,,1.0,0,49.066524505615234,38.67413330078125,0.0025664332788437605,0,1048576,0.01122283935546875,0.5183024406433105,1,uniform integer-like,0.5533979535102844,1.0,0,3.251671075820923,6.5543694496154785,0.012128710746765137,0,1048576,0.004242897033691406,0.5181667804718018,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,attn_input,2.569624423980713
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9956840872764587,,18,16,rot_lm,,1.0,0,49.066524505615234,38.67413330078125,0.0025664332788437605,0,1048576,0.01122283935546875,0.5183024406433105,,non-uniform codebook,0.00878249853849411,1.0,0,3.251671075820923,6.5543694496154785,0.012128710746765137,0,1048576,0.004242897033691406,0.5181667804718018,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,20.563819885253906
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9841472506523132,,18,8,rot_lm,,1.0,0,49.066524505615234,38.67413330078125,0.0025664332788437605,0,1048576,0.01122283935546875,0.5183024406433105,,non-uniform codebook,0.03169301524758339,1.0,0,3.251671075820923,6.5543694496154785,0.012128710746765137,0,1048576,0.004242897033691406,0.5181667804718018,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,14.990364074707031
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9458268284797668,,18,4,rot_lm,,1.0,0,49.066524505615234,38.67413330078125,0.0025664332788437605,0,1048576,0.01122283935546875,0.5183024406433105,,non-uniform codebook,0.10603980720043182,1.0,0,3.251671075820923,6.5543694496154785,0.012128710746765137,0,1048576,0.004242897033691406,0.5181667804718018,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,9.74531078338623
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.978293240070343,,18,,direct_absmax,,1.0,0,14.257454872131348,15.81081485748291,0.027453910559415817,0,1048576,0.024453163146972656,1.2225847244262695,7,uniform integer-like,0.04466189816594124,1.0,0,3.9565589427948,7.929381370544434,0.0025924858637154102,0,1048576,0.0077266693115234375,1.2228907346725464,none,none,,8192,,last_dim_block_absmax,q_proj_out,13.500628471374512
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9143097996711731,,18,,direct_absmax,,1.0,0,14.257454872131348,15.81081485748291,0.027453910559415817,0,1048576,0.024453163146972656,1.2225847244262695,3,uniform integer-like,0.17884401977062225,1.0,0,3.9565589427948,7.929381370544434,0.0025924858637154102,0,1048576,0.0077266693115234375,1.2228907346725464,none,none,,8192,,last_dim_block_absmax,q_proj_out,7.475255966186523
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.726373553276062,,18,,direct_absmax,,1.0,0,14.257454872131348,15.81081485748291,0.027453910559415817,0,1048576,0.024453163146972656,1.2225847244262695,1,uniform integer-like,0.5178574919700623,1.0,0,3.9565589427948,7.929381370544434,0.0025924858637154102,0,1048576,0.0077266693115234375,1.2228907346725464,none,none,,8192,,last_dim_block_absmax,q_proj_out,2.8578975200653076
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9872850179672241,E2M1,18,,mxfp4,32,1.0,0,14.257454872131348,15.81081485748291,0.027453910559415817,0,1048576,0.024453163146972656,1.2225847244262695,,mxfp4_e2m1_fake_quant,0.02558828704059124,1.0,0,3.9565589427948,7.929381370544434,0.0025924858637154102,0,1048576,0.0077266693115234375,1.2228907346725464,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,15.919588088989258
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9922335743904114,,18,,rot_absmax,,1.0,0,14.257454872131348,15.81081485748291,0.027453910559415817,0,1048576,0.024453163146972656,1.2225847244262695,7,uniform integer-like,0.015994416549801826,1.0,0,3.9565589427948,7.929381370544434,0.0025924858637154102,0,1048576,0.0077266693115234375,1.2228907346725464,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,q_proj_out,17.960315704345703
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9594806432723999,,18,,rot_absmax,,1.0,0,14.257454872131348,15.81081485748291,0.027453910559415817,0,1048576,0.024453163146972656,1.2225847244262695,3,uniform integer-like,0.08682817965745926,1.0,0,3.9565589427948,7.929381370544434,0.0025924858637154102,0,1048576,0.0077266693115234375,1.2228907346725464,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,q_proj_out,10.61339282989502
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7597794532775879,,18,,rot_absmax,,1.0,0,14.257454872131348,15.81081485748291,0.027453910559415817,0,1048576,0.024453163146972656,1.2225847244262695,1,uniform integer-like,0.5401846766471863,1.0,0,3.9565589427948,7.929381370544434,0.0025924858637154102,0,1048576,0.0077266693115234375,1.2228907346725464,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,q_proj_out,2.674577236175537
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9947418570518494,,18,16,rot_lm,,1.0,0,14.257454872131348,15.81081485748291,0.027453910559415817,0,1048576,0.024453163146972656,1.2225847244262695,,non-uniform codebook,0.0107803326100111,1.0,0,3.9565589427948,7.929381370544434,0.0025924858637154102,0,1048576,0.0077266693115234375,1.2228907346725464,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,19.67367935180664
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9799028635025024,,18,8,rot_lm,,1.0,0,14.257454872131348,15.81081485748291,0.027453910559415817,0,1048576,0.024453163146972656,1.2225847244262695,,non-uniform codebook,0.04040500521659851,1.0,0,3.9565589427948,7.929381370544434,0.0025924858637154102,0,1048576,0.0077266693115234375,1.2228907346725464,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,13.935647964477539
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9287797808647156,,18,4,rot_lm,,1.0,0,14.257454872131348,15.81081485748291,0.027453910559415817,0,1048576,0.024453163146972656,1.2225847244262695,,non-uniform codebook,0.1392947882413864,1.0,0,3.9565589427948,7.929381370544434,0.0025924858637154102,0,1048576,0.0077266693115234375,1.2228907346725464,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,8.560651779174805
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9753954410552979,,18,,direct_absmax,,1.0,0,10.808913230895996,11.433526992797852,-0.20793059468269348,0,131072,0.01641845703125,2.5350615978240967,7,uniform integer-like,0.051003362983465195,1.0,0,2.907932758331299,5.469075679779053,-0.0410170815885067,0,131072,0.00189971923828125,2.5432426929473877,none,none,,1024,,last_dim_block_absmax,k_proj_out,12.924012184143066
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.8936488628387451,,18,,direct_absmax,,1.0,0,10.808913230895996,11.433526992797852,-0.20793059468269348,0,131072,0.01641845703125,2.5350615978240967,3,uniform integer-like,0.2281239628791809,1.0,0,2.907932758331299,5.469075679779053,-0.0410170815885067,0,131072,0.00189971923828125,2.5432426929473877,none,none,,1024,,last_dim_block_absmax,k_proj_out,6.418290615081787
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.6040167212486267,,18,,direct_absmax,,1.0,0,10.808913230895996,11.433526992797852,-0.20793059468269348,0,131072,0.01641845703125,2.5350615978240967,1,uniform integer-like,0.680192232131958,1.0,0,2.907932758331299,5.469075679779053,-0.0410170815885067,0,131072,0.00189971923828125,2.5432426929473877,none,none,,1024,,last_dim_block_absmax,k_proj_out,1.6736834049224854
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.988436758518219,E2M1,18,,mxfp4,32,1.0,0,10.808913230895996,11.433526992797852,-0.20793059468269348,0,131072,0.01641845703125,2.5350615978240967,,mxfp4_e2m1_fake_quant,0.023231441155076027,1.0,0,2.907932758331299,5.469075679779053,-0.0410170815885067,0,131072,0.00189971923828125,2.5432426929473877,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,16.3392391204834
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9937353134155273,,18,,rot_absmax,,1.0,0,10.808913230895996,11.433526992797852,-0.20793059468269348,0,131072,0.01641845703125,2.5350615978240967,7,uniform integer-like,0.012650141492486,1.0,0,2.907932758331299,5.469075679779053,-0.0410170815885067,0,131072,0.00189971923828125,2.5432426929473877,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,k_proj_out,18.979045867919922
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9673169255256653,,18,,rot_absmax,,1.0,0,10.808913230895996,11.433526992797852,-0.20793059468269348,0,131072,0.01641845703125,2.5350615978240967,3,uniform integer-like,0.06897260993719101,1.0,0,2.907932758331299,5.469075679779053,-0.0410170815885067,0,131072,0.00189971923828125,2.5432426929473877,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,k_proj_out,11.61323356628418
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7599611878395081,,18,,rot_absmax,,1.0,0,10.808913230895996,11.433526992797852,-0.20793059468269348,0,131072,0.01641845703125,2.5350615978240967,1,uniform integer-like,0.5647674202919006,1.0,0,2.907932758331299,5.469075679779053,-0.0410170815885067,0,131072,0.00189971923828125,2.5432426929473877,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,k_proj_out,2.4813036918640137
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9955465197563171,,18,16,rot_lm,,1.0,0,10.808913230895996,11.433526992797852,-0.20793059468269348,0,131072,0.01641845703125,2.5350615978240967,,non-uniform codebook,0.008888300508260727,1.0,0,2.907932758331299,5.469075679779053,-0.0410170815885067,0,131072,0.00189971923828125,2.5432426929473877,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,20.51181411743164
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9838009476661682,,18,8,rot_lm,,1.0,0,10.808913230895996,11.433526992797852,-0.20793059468269348,0,131072,0.01641845703125,2.5350615978240967,,non-uniform codebook,0.03218426927924156,1.0,0,2.907932758331299,5.469075679779053,-0.0410170815885067,0,131072,0.00189971923828125,2.5432426929473877,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,14.923563003540039
