a_bits,block_size,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_block_size,kv_method,kv_rotation_backend,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,linear_rotation_backend,method,method_key,mxfp4_group_size,o_proj_domain_block_size,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.7427611351013184,0.008202719502151012,9.5742769241333,4,0.003948085010051727,0.012620417401194572,K4V4,64,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9567387104034424,0.08570322394371033,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9650571346282959,0.06998947262763977,0.965053379535675,0.06998970359563828,0.99261474609375,0.01487283113723,0.006060122046619654,0.19705457985401154,0.008202719502151012,0.021927572786808014,0.9012451171875,4,0.034610286355018616,o_proj_absorb,0.043350718915462494,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.8392261266708374,0.005731943063437939,8.108429908752441,4,0.002496862318366766,0.011101298034191132,K4V4,64,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9670981168746948,0.06562860310077667,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9719570875167847,0.0573456771671772,0.9719532132148743,0.057345807552337646,0.99501105149587,0.009999499889090657,0.003879307070747018,0.1376989185810089,0.005731943063437939,0.016957679763436317,0.9113525152206421,4,0.023622330278158188,o_proj_absorb,0.032546430826187134,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.039853811264038,0.019195443019270897,25.35154914855957,3,0.006482640281319618,0.03739483654499054,K3V4,64,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9157641530036926,0.16184154152870178,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.927104115486145,0.1433040052652359,0.9271007776260376,0.14330323040485382,0.9882095456123352,0.02372790469477574,0.009628226049244404,0.4611336588859558,0.019195443019270897,0.05203849449753761,0.8464111089706421,4,0.0550728477537632,o_proj_absorb,0.06407421082258224,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.19.self_attn,19,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.4511497020721436,0.009987430647015572,15.221135139465332,4,0.008029242977499962,0.016468407586216927,K4V4,64,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.937559187412262,0.12459414452314377,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9485213160514832,0.10508677363395691,0.9485180377960205,0.10508634895086288,0.9888546069463094,0.022527462802827358,0.008593390695750713,0.27073392271995544,0.009987430647015572,0.02215443179011345,0.8897705078125,4,0.0509597547352314,o_proj_absorb,0.059832341969013214,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.1785168647766113,0.006035899743437767,9.082645416259766,4,0.003663423005491495,0.01218562200665474,K4V4,64,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.9444048404693604,0.1088791936635971,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9533723592758179,0.09199830144643784,0.9533687829971313,0.09199807792901993,0.9920361439387003,0.016038511879742146,0.005112071055918932,0.16361793875694275,0.006035899743437767,0.01509042363613844,0.903002917766571,4,0.03934004157781601,o_proj_absorb,0.04864579811692238,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.5888370275497437,0.004439580719918013,7.355400085449219,4,0.0022689253091812134,0.010954122990369797,K4V4,64,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.9591597318649292,0.08278784900903702,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9644034504890442,0.07262469083070755,0.9643997550010681,0.07262493669986725,0.9948392311731974,0.010356767180686196,0.0032314492855221033,0.12034577131271362,0.004439580719918013,0.01185026578605175,0.9140380620956421,4,0.02556992694735527,o_proj_absorb,0.034641802310943604,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.2943735122680664,0.017230583354830742,24.62880516052246,3,0.005625313147902489,0.03613416850566864,K3V4,64,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.8937952518463135,0.22101376950740814,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.902597963809967,0.2141459733247757,0.9025941491127014,0.2141471803188324,0.9880159298578898,0.024115008922914665,0.007943197153508663,0.46707743406295776,0.017230583354830742,0.04349919408559799,0.8488525152206421,4,0.05877651646733284,o_proj_absorb,0.06769661605358124,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.20.self_attn,20,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,2.113662004470825,0.011141922324895859,13.875104904174805,4,0.006898348219692707,0.01543151680380106,K4V4,64,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9487152099609375,0.10471729189157486,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9591298699378967,0.08975778520107269,0.9591258764266968,0.08975674957036972,0.9906450907389323,0.01885717020680507,0.007175784558057785,0.28660425543785095,0.011141922324895859,0.02421467751264572,0.8962157964706421,4,0.04249737784266472,o_proj_absorb,0.05111825093626976,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.5560941696166992,0.007258067838847637,9.527347564697266,4,0.0037215452175587416,0.01206229254603386,K4V4,64,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9531234502792358,0.09421724081039429,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9614490866661072,0.07959342747926712,0.961444079875946,0.0795944556593895,0.9926940401395162,0.014753820452218255,0.004460483323782682,0.18669965863227844,0.007258067838847637,0.016686446964740753,0.91015625,4,0.03607943281531334,o_proj_absorb,0.04480397701263428,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.9078090190887451,0.005048989783972502,7.487910747528076,4,0.0023894456680864096,0.010889051482081413,K4V4,64,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9661292433738708,0.06786424666643143,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9717475771903992,0.05820366367697716,0.9717428088188171,0.05820438638329506,0.9950829744338989,0.009869012127940854,0.002811483573168516,0.12987543642520905,0.005048989783972502,0.013519035652279854,0.9135986566543579,4,0.024406107142567635,o_proj_absorb,0.03314211964607239,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.662076473236084,0.01925540529191494,24.613048553466797,3,0.005692289210855961,0.03600215166807175,K3V4,64,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9030680656433105,0.19954094290733337,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9154912829399109,0.18517759442329407,0.91548752784729,0.1851763278245926,0.9888171752293905,0.02258984666938583,0.0069238548167049885,0.4953078031539917,0.01925540529191494,0.0510336309671402,0.8542236089706421,4,0.05515339598059654,o_proj_absorb,0.0636788159608841,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.21.self_attn,21,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.1356468200683594,0.012284742668271065,10.684463500976562,4,0.0063745807856321335,0.014875687658786774,K4V4,64,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9753121733665466,0.048796117305755615,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9664565920829773,0.06749052554368973,0.9664527773857117,0.06749027222394943,0.9903533458709717,0.01943931293984254,0.00666503980755806,0.18709620833396912,0.012284742668271065,0.03175714612007141,0.895800769329071,4,0.04527831822633743,o_proj_absorb,0.054085128009319305,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.3117321729660034,0.010050365701317787,8.075629234313965,4,0.003799187019467354,0.01254586037248373,K4V4,64,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.978047251701355,0.04356519132852554,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9704333543777466,0.059374041855335236,0.9704297780990601,0.059373706579208374,0.9923232595125834,0.015477412225057682,0.004365135449916124,0.1530667245388031,0.010050365701317787,0.023162415251135826,0.907299816608429,4,0.038267914205789566,o_proj_absorb,0.047125380486249924,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.7865852117538452,0.007935617119073868,7.116271018981934,4,0.002414660295471549,0.011055022478103638,K4V4,64,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9838420748710632,0.032145243138074875,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9765924215316772,0.04687804728746414,0.9765888452529907,0.046877603977918625,0.9949235121409098,0.01022488585052391,0.0028018848970532417,0.12085916846990585,0.007935617119073868,0.020697185769677162,0.9089111089706421,4,0.025458112359046936,o_proj_absorb,0.03449520841240883,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,1.9813604354858398,0.027753962203860283,23.12649154663086,3,0.006378836929798126,0.036646220833063126,K3V4,64,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9556783437728882,0.08707210421562195,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9344977140426636,0.13645973801612854,0.9344938397407532,0.13645979762077332,0.9880123138427734,0.02441438768679897,0.0068967449478805065,0.42269188165664673,0.027753962203860283,0.07232999801635742,0.845507800579071,4,0.05996758118271828,o_proj_absorb,0.06882018595933914,3
